die_id,uv_time,uv_intensity,pin_speed,pin_pressure,pin_height,head_vacuum,pin_vacuum,temperature,humidity,vacuum_status,runtime_hours,tape_type,die_thickness,pickup_success
D004721,4.7,1220.0,1.19,27.5,0.54,-65.3,-49.3,24.7,41.0,-96.8,10.0,1.0,126.0,1
D004722,4.8,1122.0,1.01,27.0,0.52,-66.4,-49.9,25.0,47.0,-95.2,8.1,0.0,121.0,1
D004723,5.2,1198.0,1.24,26.5,0.51,-65.2,-49.8,25.3,40.0,-94.9,9.8,1.0,121.0,1
D004724,4.3,1236.0,1.15,28.0,0.42,-65.8,-49.0,24.3,46.0,-95.9,12.1,1.0,128.0,0
D004725,4.8,1203.0,1.13,31.0,0.43,-65.3,-48.7,22.4,46.0,-94.2,11.2,0.0,138.0,1
D004726,4.1,1177.0,1.23,26.5,0.58,-66.4,-50.1,24.2,44.0,-93.5,8.7,0.0,130.0,1
D004727,6.5,1138.0,1.57,33.0,0.59,-62.7,-53.7,22.3,45.0,-92.3,13.9,0.0,102.0,0
D004728,3.0,1043.0,1.55,24.0,0.34,-64.2,-54.6,23.1,54.0,-91.6,13.7,1.0,138.0,0
D004729,4.4,1230.0,1.17,30.0,0.51,-65.8,-48.5,24.3,43.0,-95.1,9.1,1.0,128.0,0
D004730,3.3,1262.0,1.09,40.0,0.44,-64.4,-49.1,23.0,60.0,-94.9,7.2,0.0,111.0,0
D004731,3.9,1307.0,1.46,32.0,0.7,-65.8,-46.6,22.2,47.0,-90.4,,0.0,109.0,0
D004732,3.6,1086.0,1.01,33.5,0.63,-60.0,-50.1,26.6,46.0,-95.5,11.0,1.0,133.0,0
D004733,5.2,1214.0,1.24,30.0,0.49,-64.6,-49.9,24.2,,-95.8,6.7,1.0,121.0,1
D004734,4.7,1203.0,1.12,29.0,0.44,-66.6,-49.4,22.9,,-95.8,8.5,1.0,135.0,1
D004735,,1285.0,1.54,20.5,0.46,-63.8,-54.4,21.6,38.0,-92.4,7.8,0.0,122.0,0
D004736,5.0,1161.0,1.02,31.0,0.44,-65.0,-48.7,24.0,41.0,-95.9,10.4,0.0,124.0,1
D004737,5.2,1185.0,1.01,39.5,0.38,-67.7,-50.1,22.8,59.0,-93.2,4.4,,146.0,1
D004738,5.2,1155.0,1.12,29.0,0.43,-64.5,-50.0,26.2,40.0,-94.0,11.8,0.0,128.0,1
D004739,5.0,1168.0,1.07,31.0,,-65.0,-50.3,23.0,,-95.0,8.3,0.0,131.0,1
D004740,4.2,1143.0,1.39,30.0,0.36,-60.9,-45.6,26.9,49.0,-91.8,4.1,1.0,114.0,0
D004741,4.5,1199.0,1.03,33.5,0.46,-67.2,-49.8,23.3,41.0,-96.0,3.8,1.0,129.0,1
D004742,5.1,1182.0,1.29,30.0,0.46,-65.3,-49.9,24.4,,-94.6,6.6,0.0,124.0,1
D004743,5.0,1249.0,1.13,,0.46,-65.3,-50.0,23.2,,-95.6,11.5,1.0,134.0,0
D004744,3.0,1092.0,1.38,28.0,0.51,-64.9,-53.1,28.1,44.0,-95.7,3.0,1.0,109.0,0
D004745,4.9,1123.0,0.96,31.5,0.47,-65.1,-50.1,23.8,42.0,-96.6,10.0,0.0,127.0,1
D004746,,1378.0,1.01,36.0,0.61,-66.4,-45.9,21.2,57.0,-95.6,13.2,0.0,110.0,0
D004747,4.7,1168.0,1.18,29.0,0.48,-66.9,-50.5,23.2,38.0,-97.1,8.4,0.0,131.0,1
D004748,4.9,1184.0,1.19,30.0,0.5,-67.6,-50.7,22.2,45.0,-95.0,7.5,1.0,123.0,0
D004749,5.2,1179.0,1.02,27.0,0.46,-63.4,-49.0,24.0,48.0,-96.3,7.8,0.0,131.0,1
D004750,4.3,1201.0,1.11,27.0,0.46,-66.7,-49.2,24.2,47.0,-93.3,10.4,0.0,129.0,1
D004751,5.1,1201.0,1.01,26.0,0.49,-63.6,-50.4,26.3,47.0,-97.3,8.1,1.0,118.0,1
D004752,3.9,1261.0,1.14,33.5,0.46,-64.3,-50.0,23.3,42.0,-96.5,12.4,1.0,130.0,1
D004753,4.8,1214.0,1.04,29.5,0.44,-63.9,-48.2,22.6,45.0,-94.9,3.7,1.0,132.0,1
D004754,4.3,1183.0,0.96,30.0,0.46,-67.2,-49.0,24.9,41.0,-93.5,12.0,1.0,123.0,1
D004755,5.7,1224.0,1.09,31.0,0.46,-65.6,-50.9,25.5,45.0,-94.0,8.4,1.0,124.0,1
D004756,5.5,1323.0,0.94,22.0,0.55,-65.3,-47.7,20.3,53.0,-93.3,5.4,1.0,103.0,1
D004757,,1188.0,1.08,,0.49,-65.3,-50.4,25.8,41.0,-92.9,10.8,0.0,123.0,1
D004758,5.3,1155.0,1.33,29.0,0.52,-65.0,-49.0,22.8,47.0,-95.1,9.8,0.0,129.0,1
D004759,4.7,1164.0,1.06,30.5,0.47,-65.6,-48.5,23.5,47.0,-95.9,7.4,1.0,129.0,1
D004760,4.1,1333.0,1.16,25.0,0.52,-62.8,-54.9,28.9,40.0,-99.8,0.8,1.0,113.0,0
D004761,6.2,1213.0,1.16,28.0,0.52,-65.4,-50.6,26.3,44.0,-95.0,8.7,0.0,131.0,1
D004762,3.1,1059.0,1.39,39.0,0.32,-65.2,-53.3,23.4,56.0,-97.4,23.3,1.0,139.0,0
D004763,5.5,1274.0,1.44,34.5,0.69,-62.2,-46.9,29.5,32.0,-100.0,20.4,1.0,105.0,0
D004764,5.2,1133.0,1.3,31.5,0.5,-60.3,-46.5,29.2,41.0,-95.5,1.8,1.0,137.0,0
D004765,4.8,1143.0,1.2,28.0,0.55,-64.5,-50.0,24.2,43.0,-95.3,10.0,1.0,122.0,0
D004766,4.6,1159.0,1.11,31.0,0.55,-66.0,-49.4,24.2,42.0,-93.0,14.9,1.0,128.0,1
D004767,4.6,1129.0,1.06,29.0,0.41,-64.0,-51.2,25.2,48.0,-95.6,12.4,0.0,130.0,1
D004768,6.0,1269.0,1.12,39.5,0.42,-66.7,-45.4,21.7,46.0,-95.6,13.8,0.0,105.0,1
D004769,5.3,1263.0,1.15,29.5,0.47,-65.9,-51.1,24.5,45.0,-95.7,5.1,1.0,132.0,1
D004770,4.0,1251.0,1.23,28.5,0.41,-66.9,-51.2,23.0,47.0,-96.1,8.2,1.0,128.0,1
D004771,4.4,1150.0,1.15,32.0,0.45,-65.3,-49.5,,48.0,-95.4,6.7,0.0,128.0,1
D004772,4.4,1017.0,0.96,22.5,0.6,-62.5,-53.9,25.9,47.0,-95.8,8.1,1.0,142.0,1
D004773,5.4,1103.0,1.19,28.5,0.44,-65.6,-49.0,25.0,,-98.2,7.8,1.0,130.0,1
D004774,6.8,1173.0,1.19,40.0,0.47,-69.0,-50.1,20.6,38.0,-90.6,17.2,1.0,135.0,1
D004775,5.1,1029.0,1.12,25.0,0.68,-64.6,-46.5,24.0,42.0,-91.8,19.8,1.0,135.0,0
D004776,5.1,1108.0,1.18,27.0,0.52,-64.9,-51.3,22.6,44.0,-95.1,5.9,0.0,131.0,1
D004777,5.1,1180.0,1.16,26.5,0.56,-64.5,-46.3,24.2,40.0,-98.0,9.4,1.0,135.0,0
D004778,7.0,1200.0,0.99,23.0,0.61,-67.8,-47.7,22.9,,-91.2,19.6,0.0,106.0,1
D004779,4.2,1206.0,1.18,27.5,0.53,-65.5,-49.1,24.0,43.0,-97.1,9.9,0.0,125.0,1
D004780,5.6,1186.0,0.98,32.0,0.42,-65.8,-49.5,24.9,42.0,-94.8,11.3,1.0,127.0,1
D004781,4.1,1200.0,1.24,21.0,0.51,-66.2,-50.5,28.7,34.0,-95.9,5.8,1.0,138.0,0
D004782,6.4,1313.0,1.3,29.5,0.36,-64.4,-53.6,27.7,,-95.9,11.5,1.0,137.0,1
D004783,5.1,1178.0,1.18,30.0,0.53,-66.0,-51.1,23.2,45.0,-95.3,9.9,1.0,132.0,1
D004784,,1014.0,1.2,23.5,0.33,-63.4,-46.0,25.2,50.0,-91.7,21.6,0.0,106.0,0
D004785,3.9,1084.0,1.23,22.5,0.61,-65.8,-45.3,20.0,55.0,-92.6,0.3,0.0,134.0,0
D004786,5.3,1176.0,1.15,26.0,0.53,-65.6,-49.6,25.2,39.0,-95.3,4.9,1.0,128.0,1
D004787,5.0,,1.27,27.0,0.45,-66.0,-49.0,24.8,44.0,-94.6,,0.0,123.0,1
D004788,4.6,1243.0,1.17,28.5,0.42,-66.6,-49.2,23.1,42.0,-95.0,9.8,1.0,129.0,1
D004789,4.6,1195.0,1.08,29.0,0.47,-65.4,-49.7,25.4,47.0,-97.0,5.1,1.0,121.0,1
D004790,4.9,1155.0,1.0,27.5,0.49,-65.8,-51.1,24.8,44.0,-95.0,12.2,0.0,134.0,1
D004791,4.3,1139.0,1.06,30.0,0.51,-65.8,-50.5,24.0,47.0,-93.6,12.4,0.0,125.0,1
D004792,5.7,1198.0,,30.0,0.52,-64.8,-50.9,22.4,45.0,-93.0,8.8,0.0,122.0,1
D004793,3.5,1223.0,1.08,35.0,0.53,-66.7,-47.8,28.8,,-98.8,9.2,1.0,134.0,1
D004794,4.9,1129.0,1.14,26.5,0.43,-65.5,-49.8,23.1,47.0,-95.8,8.4,1.0,124.0,0
D004795,4.9,1089.0,1.22,28.5,0.5,-64.4,-49.9,24.4,46.0,-96.0,,1.0,139.0,0
D004796,6.7,1241.0,1.09,37.5,0.62,-67.4,-48.5,29.2,41.0,-94.6,20.0,1.0,108.0,0
D004797,6.4,1288.0,1.33,26.5,0.32,-66.2,-49.1,29.2,41.0,-98.5,15.4,1.0,147.0,0
D004798,4.6,1193.0,1.03,30.0,0.48,-63.2,-48.6,24.0,50.0,-95.9,3.8,1.0,128.0,1
D004799,4.9,1145.0,0.95,32.5,0.45,-65.5,-49.3,24.4,44.0,-94.2,7.4,0.0,124.0,1
D004800,4.8,1213.0,1.05,31.5,0.5,-64.3,-50.3,24.3,48.0,-94.5,9.5,1.0,130.0,1
D004801,4.2,1227.0,1.11,29.0,0.5,-66.8,-50.2,23.8,42.0,,7.9,0.0,123.0,1
D004802,5.0,1210.0,1.07,30.0,0.53,-64.6,-48.5,25.2,42.0,-96.8,7.2,1.0,132.0,1
D004803,4.0,1269.0,0.94,38.5,0.38,-68.5,-53.3,24.6,30.0,-95.4,23.8,0.0,147.0,1
D004804,5.0,1139.0,1.14,29.5,0.51,-67.1,-51.8,22.7,42.0,-95.2,8.9,1.0,124.0,1
D004805,4.2,1225.0,1.19,,0.42,-63.9,-48.1,24.1,45.0,-96.0,8.6,1.0,127.0,0
D004806,5.6,1154.0,1.38,34.5,0.65,-60.4,-54.1,21.5,43.0,-94.1,2.5,1.0,149.0,0
D004807,5.5,1093.0,1.24,22.5,0.63,-63.4,-54.4,29.4,55.0,-91.0,6.9,1.0,112.0,0
D004808,4.7,1207.0,1.06,30.0,0.49,-65.3,-49.8,23.0,45.0,-96.1,11.1,0.0,124.0,1
D004809,4.9,1118.0,1.0,26.0,0.56,-65.4,-51.6,23.2,,-93.7,10.0,1.0,127.0,1
D004810,4.6,1225.0,1.16,33.0,,-66.3,-50.6,22.8,40.0,-94.8,8.0,0.0,126.0,1
D004811,4.5,1319.0,1.51,31.0,0.69,-65.2,-50.9,20.6,38.0,-97.8,16.3,1.0,120.0,0
D004812,4.6,1142.0,1.11,27.5,0.55,-65.6,-49.5,22.2,43.0,-94.7,10.8,1.0,122.0,0
D004813,5.3,1267.0,0.96,28.0,0.47,-63.3,-50.5,27.2,42.0,-95.8,5.8,0.0,119.0,1
D004814,3.2,1062.0,1.12,37.5,0.66,-61.8,-47.8,26.8,43.0,-96.2,4.9,0.0,143.0,0
D004815,5.1,1160.0,0.95,28.0,0.47,-69.1,-48.9,23.2,42.0,-97.5,8.4,0.0,124.0,1
D004816,4.5,1166.0,1.12,26.0,0.48,-66.0,-49.4,23.4,,-95.6,11.0,0.0,133.0,1
D004817,4.6,1141.0,1.09,28.5,0.48,-66.2,-48.9,25.1,42.0,-97.3,10.5,0.0,120.0,1
D004818,4.9,1161.0,1.18,31.0,0.47,-65.5,-50.6,23.3,45.0,-95.9,13.3,1.0,128.0,0
D004819,4.9,1163.0,1.01,31.0,,-66.5,-50.1,23.0,47.0,-96.2,8.7,1.0,131.0,1
D004820,4.9,1196.0,1.08,28.5,0.45,-66.6,-49.7,23.2,41.0,-94.4,10.1,0.0,126.0,1
D004821,,1049.0,1.54,20.0,0.62,-68.1,-53.2,20.9,42.0,-93.4,3.7,0.0,112.0,0
D004822,5.2,1178.0,1.2,29.0,0.43,-66.8,-49.3,24.4,42.0,-95.6,7.2,0.0,121.0,1
D004823,4.9,1187.0,1.11,26.0,0.46,-66.1,-50.0,25.3,39.0,-95.3,6.5,0.0,135.0,1
D004824,4.5,1140.0,1.03,32.5,0.5,-65.8,-49.9,24.6,41.0,-97.0,12.5,1.0,131.0,1
D004825,4.9,1144.0,1.05,28.5,0.47,,-50.2,23.1,41.0,-96.6,4.3,1.0,130.0,1
D004826,5.6,1214.0,1.06,31.5,0.44,-65.1,-50.1,25.0,47.0,-95.8,7.4,1.0,127.0,1
D004827,4.6,1208.0,1.04,28.5,0.49,-64.8,-52.0,23.2,46.0,-95.9,5.2,0.0,128.0,1
D004828,4.8,1207.0,1.05,,0.43,-64.9,-49.4,23.8,39.0,-95.7,6.5,0.0,128.0,1
D004829,5.1,1371.0,0.96,29.0,0.42,-63.5,-50.2,24.5,47.0,-95.9,9.3,0.0,134.0,1
D004830,4.9,1153.0,1.03,29.5,0.49,-65.9,-49.7,23.8,43.0,-94.7,9.8,0.0,141.0,1
D004831,7.0,1047.0,1.1,24.0,0.38,-68.2,-52.7,20.2,32.0,-91.1,15.5,1.0,125.0,1
D004832,3.4,1076.0,0.85,28.5,0.36,-61.0,-46.7,26.0,47.0,-95.0,20.3,1.0,134.0,0
D004833,5.2,1176.0,1.22,29.5,0.46,-66.3,-50.9,22.9,42.0,-96.6,8.3,0.0,130.0,1
D004834,5.5,1129.0,1.1,28.0,0.49,-66.7,-51.8,25.1,41.0,-95.5,7.0,1.0,120.0,1
D004835,4.9,1199.0,1.02,28.5,0.5,-65.8,-49.4,24.7,42.0,-94.4,8.5,0.0,126.0,1
D004836,4.2,1204.0,1.19,30.0,0.52,-66.6,-50.4,23.5,42.0,-95.6,11.5,0.0,127.0,1
D004837,5.4,1076.0,1.0,27.0,0.46,-66.5,-50.3,22.4,39.0,-95.1,2.4,1.0,137.0,1
D004838,5.8,1039.0,1.23,37.5,0.59,-63.0,-53.2,24.3,44.0,-97.8,7.3,0.0,138.0,1
D004839,4.2,1232.0,1.14,28.0,0.5,-65.1,-49.8,24.2,38.0,-96.2,9.6,0.0,136.0,1
D004840,4.9,1222.0,1.16,26.0,0.44,-63.4,-50.3,23.0,46.0,-96.6,9.4,1.0,125.0,0
D004841,3.8,1272.0,0.99,31.0,0.53,-65.7,-49.4,26.0,42.0,-94.0,8.3,1.0,129.0,1
D004842,5.6,1313.0,1.4,21.5,0.33,-67.9,-49.4,22.2,37.0,-99.6,10.3,0.0,135.0,0
D004843,5.0,1132.0,1.16,30.5,0.41,-64.6,-51.9,24.4,46.0,-95.8,7.2,1.0,133.0,1
D004844,3.6,1043.0,0.96,36.0,0.7,-60.0,-50.7,22.0,45.0,-96.8,4.7,0.0,136.0,0
D004845,4.3,1199.0,1.04,29.5,0.47,-67.2,-48.8,23.8,42.0,-96.8,9.8,1.0,129.0,1
D004846,4.2,1179.0,1.13,28.5,,-64.7,-52.0,,49.0,-96.8,9.0,0.0,128.0,1
D004847,4.5,1212.0,1.26,27.5,0.51,-66.8,-48.9,21.5,49.0,-94.1,14.1,1.0,130.0,0
D004848,4.4,1154.0,1.11,29.5,0.48,-63.1,-50.9,23.2,45.0,-97.0,12.5,1.0,132.0,0
D004849,5.2,1164.0,1.12,30.5,0.44,-68.0,-48.7,24.4,44.0,-96.3,7.6,0.0,137.0,1
D004850,5.8,1256.0,1.41,31.0,0.42,-69.5,-53.9,,46.0,-90.4,16.6,1.0,103.0,0
D004851,5.1,1378.0,1.28,25.5,0.49,-61.5,-50.3,22.2,43.0,-93.8,15.5,0.0,115.0,0
D004852,3.9,,1.17,29.0,0.47,-64.8,-49.8,23.5,47.0,-94.8,10.1,1.0,135.0,0
D004853,3.2,1014.0,0.85,26.0,0.67,-66.4,-52.4,20.2,30.0,-93.9,22.7,0.0,134.0,0
D004854,4.8,1216.0,1.11,29.0,0.51,-66.2,-50.3,25.3,,-94.7,6.8,1.0,132.0,1
D004855,5.2,1102.0,0.93,23.5,0.38,-66.2,-46.2,25.0,39.0,-99.4,8.5,1.0,147.0,1
D004856,4.2,1360.0,1.16,33.5,0.56,-64.7,-51.4,27.2,39.0,-95.9,23.1,0.0,113.0,0
D004857,4.3,1167.0,0.93,27.0,0.45,-66.8,-49.4,,41.0,-98.5,22.1,1.0,103.0,0
D004858,5.3,1387.0,1.45,22.0,0.6,-63.0,-48.7,28.6,50.0,-98.2,1.3,1.0,104.0,0
D004859,4.1,1260.0,0.92,30.5,0.44,,-49.9,23.2,48.0,-97.2,5.0,1.0,129.0,1
D004860,4.6,1208.0,1.03,30.0,0.45,-64.2,-49.4,24.2,47.0,-94.3,6.9,1.0,138.0,1
D004861,5.2,1159.0,1.2,25.5,,-65.1,-49.8,,48.0,,7.2,1.0,135.0,1
D004862,4.9,1185.0,1.07,30.0,0.46,-64.2,-50.2,23.2,41.0,-96.2,9.7,0.0,119.0,1
D004863,5.4,1176.0,1.17,28.5,0.47,-65.1,-49.2,26.2,45.0,-95.9,9.3,0.0,132.0,1
D004864,4.4,1150.0,1.1,28.0,0.49,,-50.0,25.0,44.0,-94.3,8.6,0.0,130.0,1
D004865,7.0,1159.0,1.05,28.5,0.59,-60.1,-50.7,20.1,50.0,-95.9,9.2,0.0,136.0,0
D004866,4.9,1141.0,1.13,32.0,0.48,-64.3,-48.8,25.0,47.0,-94.4,7.1,0.0,118.0,1
D004867,4.1,1215.0,1.13,29.5,0.39,-66.3,-49.5,23.9,40.0,-95.4,10.2,1.0,133.0,0
D004868,3.1,1084.0,1.35,32.0,0.48,-68.7,-47.1,23.4,34.0,-92.6,20.4,1.0,119.0,0
D004869,5.8,1215.0,1.08,26.0,0.54,-65.6,-49.9,27.1,45.0,-95.0,15.7,1.0,136.0,1
D004870,6.3,1203.0,1.58,38.0,0.49,-66.6,-54.2,20.9,41.0,-95.5,15.3,1.0,104.0,1
D004871,5.4,1178.0,1.07,28.0,0.45,-65.8,-47.8,25.0,42.0,-97.0,8.1,1.0,132.0,1
D004872,6.1,1312.0,0.94,38.5,0.51,-68.4,-49.4,29.7,50.0,-93.0,18.6,1.0,118.0,1
D004873,5.7,1167.0,1.17,32.0,0.52,-63.2,-50.2,22.5,43.0,-94.6,12.8,0.0,125.0,1
D004874,4.8,1174.0,1.1,28.0,0.47,-63.9,-48.8,24.9,43.0,-94.6,12.8,1.0,136.0,0
D004875,4.5,1160.0,0.97,30.5,0.47,-65.3,-50.4,22.9,46.0,-96.5,9.1,1.0,127.0,1
D004876,6.1,1364.0,0.93,27.5,0.42,-67.5,-48.9,28.1,39.0,-91.6,18.7,0.0,112.0,1
D004877,4.1,1187.0,1.23,31.0,0.46,-67.0,-50.9,24.3,41.0,-96.3,5.8,1.0,135.0,1
D004878,5.2,1212.0,1.25,27.0,0.52,-66.5,-47.9,24.8,45.0,-95.9,5.1,0.0,124.0,1
D004879,4.9,1177.0,1.03,25.0,0.52,-65.0,-49.1,22.9,42.0,-96.7,9.9,1.0,128.0,1
D004880,4.8,1180.0,1.0,26.0,0.51,-65.4,-49.4,23.6,45.0,-95.4,6.6,0.0,127.0,1
D004881,4.5,1173.0,1.07,26.5,0.52,-65.6,-50.2,26.2,49.0,-97.2,8.5,0.0,128.0,1
D004882,5.1,1125.0,1.16,32.5,0.45,-65.8,-50.2,22.6,47.0,-94.6,8.2,1.0,136.0,1
D004883,5.7,1255.0,1.02,35.5,0.33,-64.8,-47.0,29.9,32.0,-92.1,9.7,1.0,110.0,0
D004884,6.1,1132.0,0.85,23.5,0.51,-68.8,-49.7,22.2,50.0,-96.1,19.1,1.0,135.0,1
D004885,6.9,1092.0,1.07,24.0,0.62,-67.9,-50.8,21.2,34.0,-90.2,2.6,0.0,126.0,1
D004886,5.0,1189.0,1.07,32.0,0.51,-69.2,-51.8,22.6,40.0,-95.8,8.5,0.0,134.0,1
D004887,4.2,1121.0,1.06,28.5,0.38,-65.0,-50.6,23.0,45.0,-95.8,10.1,0.0,127.0,1
D004888,6.8,1308.0,1.48,39.5,0.65,-68.0,-48.1,24.6,57.0,-93.3,1.4,1.0,121.0,1
D004889,4.7,1143.0,1.06,30.5,0.44,-65.4,-51.7,24.7,41.0,-97.3,8.2,1.0,134.0,1
D004890,4.5,1302.0,1.49,23.5,0.52,-69.7,-52.5,29.0,52.0,-99.1,6.9,0.0,149.0,1
D004891,4.1,1364.0,0.94,29.0,0.66,-64.4,-50.3,27.4,48.0,-98.9,12.2,1.0,132.0,0
D004892,5.2,1167.0,1.13,33.0,0.49,-64.9,-49.3,23.4,47.0,-96.1,9.4,1.0,128.0,1
D004893,5.0,1265.0,1.3,32.5,0.63,-60.2,-54.8,29.0,43.0,-93.6,4.7,1.0,128.0,1
D004894,5.5,1180.0,1.2,28.0,0.43,-65.0,-50.5,25.7,42.0,-93.8,7.4,,131.0,1
D004895,4.7,1191.0,1.22,29.0,0.51,-65.6,-49.1,24.7,46.0,-94.4,4.5,1.0,127.0,1
D004896,4.8,1159.0,1.1,29.5,0.44,-63.3,-51.2,22.5,42.0,-94.7,7.4,0.0,125.0,1
D004897,4.0,1107.0,1.06,29.0,0.4,-65.7,-49.9,23.1,50.0,-95.4,8.7,0.0,126.0,1
D004898,4.5,1042.0,0.9,22.5,0.62,-64.6,-48.1,21.3,37.0,-91.3,0.8,1.0,127.0,0
D004899,5.2,1266.0,1.3,34.5,0.58,-64.1,-48.8,27.3,36.0,-91.2,13.7,0.0,135.0,1
D004900,4.8,1176.0,1.04,29.0,0.56,-64.8,-51.0,24.8,45.0,-98.9,5.1,0.0,126.0,1
D004901,4.3,1212.0,1.2,27.5,0.49,-66.1,-50.0,23.6,48.0,-94.2,8.3,1.0,132.0,1
D004902,4.6,1199.0,1.16,29.0,0.47,-65.0,-51.5,25.0,41.0,-95.8,10.0,1.0,129.0,1
D004903,5.4,1264.0,1.11,25.5,0.51,-64.5,-49.9,23.6,46.0,-97.3,10.3,1.0,137.0,1
D004904,4.5,1187.0,1.0,30.0,0.52,-64.8,-49.5,23.8,45.0,-94.8,2.2,1.0,124.0,1
D004905,4.6,1213.0,1.15,28.5,0.54,-64.5,-48.5,24.8,46.0,-95.9,7.9,1.0,133.0,1
D004906,5.6,1224.0,1.1,26.5,0.32,-65.8,-52.6,24.5,38.0,-96.8,5.3,1.0,122.0,1
D004907,4.4,1177.0,1.22,32.5,0.56,-65.9,,25.3,43.0,-95.8,10.3,1.0,131.0,1
D004908,4.6,1158.0,1.12,29.5,0.5,-65.5,-50.5,23.2,49.0,-96.6,6.8,1.0,136.0,1
D004909,4.8,1186.0,1.11,31.0,0.52,-64.8,-51.3,23.9,49.0,-95.9,8.4,0.0,126.0,1
D004910,4.3,1217.0,0.99,31.0,0.51,-64.0,-49.4,22.9,40.0,-94.8,9.1,1.0,133.0,1
D004911,4.3,1158.0,1.12,28.5,0.5,-64.6,-48.8,25.0,50.0,-95.8,5.6,1.0,126.0,0
D004912,4.7,1090.0,1.27,27.0,0.52,-64.0,-48.5,24.5,43.0,-94.8,12.2,0.0,131.0,1
D004913,4.9,1220.0,1.0,34.5,0.52,-65.7,-51.4,24.0,41.0,-95.7,6.8,1.0,123.0,1
D004914,6.0,1356.0,1.21,33.5,0.51,-63.2,-53.2,29.5,50.0,-95.5,7.2,0.0,108.0,0
D004915,5.0,1183.0,1.08,30.0,0.41,-66.1,-50.0,24.2,40.0,-95.2,4.7,0.0,134.0,1
D004916,5.4,1157.0,1.21,32.5,0.49,-67.1,-51.5,25.7,46.0,-96.0,12.0,1.0,123.0,1
D004917,5.3,1177.0,1.07,32.0,0.43,-64.8,-51.6,24.3,44.0,-94.7,8.3,1.0,123.0,1
D004918,5.3,1168.0,1.06,28.0,0.57,-62.1,-48.3,23.0,39.0,-97.0,10.4,1.0,131.0,1
D004919,4.9,1202.0,1.06,26.0,0.58,-66.7,-49.6,23.0,40.0,-96.4,10.0,0.0,131.0,1
D004920,5.1,1215.0,1.19,29.0,0.51,-65.5,-50.4,24.1,40.0,-95.2,8.0,1.0,124.0,1
D004921,6.4,1123.0,1.48,33.5,0.49,-61.1,-47.1,28.9,41.0,-95.7,2.8,1.0,142.0,1
D004922,4.4,1189.0,1.12,29.0,0.5,-64.6,-49.6,25.1,45.0,-94.1,11.0,1.0,122.0,0
D004923,5.1,1124.0,1.12,28.5,0.5,-64.7,-50.8,22.9,46.0,-96.6,10.2,1.0,,1
D004924,6.0,1325.0,1.15,34.5,0.3,-66.1,-45.8,25.4,45.0,-93.5,18.0,1.0,109.0,0
D004925,4.9,1228.0,1.12,30.0,0.49,-66.1,-49.9,23.0,42.0,-94.9,7.9,0.0,116.0,1
D004926,5.2,1155.0,1.2,31.0,0.49,-67.7,-49.0,21.9,,-95.3,13.6,1.0,134.0,1
D004927,5.4,1159.0,0.96,26.5,0.69,-65.5,-54.8,25.6,50.0,-95.4,2.5,1.0,121.0,0
D004928,3.6,1239.0,1.4,35.0,0.47,-69.4,-53.1,23.5,58.0,-96.7,18.0,1.0,149.0,1
D004929,4.5,1147.0,1.21,29.5,0.49,-65.4,-52.7,24.3,40.0,-95.4,9.1,1.0,127.0,1
D004930,5.0,1177.0,1.08,28.0,0.49,-63.1,-50.1,22.0,46.0,-94.6,12.1,0.0,126.0,0
D004931,5.1,1120.0,1.16,31.5,0.47,-65.0,-50.7,23.9,41.0,-95.8,8.2,1.0,117.0,1
D004932,4.9,1111.0,1.56,23.0,0.34,-65.1,,26.5,49.0,-94.9,9.9,1.0,105.0,0
D004933,4.2,1158.0,1.17,31.0,0.53,-66.2,-51.2,26.1,42.0,-94.4,4.2,1.0,128.0,1
D004934,4.5,1264.0,1.11,30.0,0.46,-66.2,-50.1,25.2,44.0,-95.1,6.5,1.0,118.0,1
D004935,6.0,1265.0,0.88,29.5,0.46,-60.5,-47.9,28.4,48.0,-97.9,4.8,1.0,142.0,1
D004936,4.8,1201.0,1.24,25.0,0.47,-66.0,-50.8,24.8,45.0,-93.9,5.1,1.0,137.0,1
D004937,4.9,1163.0,1.04,31.0,0.55,-64.5,-49.8,24.3,49.0,-95.7,6.2,1.0,122.0,1
D004938,4.4,1159.0,1.09,30.0,0.45,-66.8,-50.1,22.8,45.0,-93.8,9.7,1.0,136.0,1
D004939,4.9,1233.0,1.12,31.0,0.5,-65.7,-48.5,24.7,47.0,-94.5,6.8,1.0,139.0,1
D004940,4.3,1233.0,1.1,26.5,0.48,-66.8,-50.8,24.2,36.0,-96.3,7.2,0.0,129.0,1
D004941,4.6,1198.0,1.01,30.0,0.49,-66.0,-52.5,23.6,44.0,-94.6,,0.0,131.0,1
D004942,4.8,1218.0,0.97,31.5,0.48,-65.2,-49.5,24.8,47.0,-94.5,10.8,1.0,127.0,0
D004943,4.9,1146.0,1.08,27.0,0.52,-63.7,-48.6,25.2,49.0,-96.1,10.7,0.0,130.0,1
D004944,4.3,1313.0,1.1,25.0,0.33,-68.7,,20.6,57.0,-97.2,13.5,1.0,130.0,0
D004945,4.6,1225.0,1.11,29.5,0.43,-64.0,-49.3,24.3,44.0,-95.4,10.5,1.0,137.0,1
D004946,4.7,1174.0,1.1,26.0,0.48,-64.9,-50.5,23.0,39.0,-95.5,11.9,0.0,123.0,1
