die_id,uv_time,uv_intensity,pin_speed,pin_pressure,pin_height,head_vacuum,pin_vacuum,temperature,humidity,vacuum_status,runtime_hours,tape_type,die_thickness,pickup_success
D004927,6.8,1044.0,0.83,38.0,0.54,-66.4,,24.8,35.0,-96.6,22.9,1.0,103.0,1
D004928,3.8,1134.0,1.4,25.5,0.33,-63.6,-46.7,22.3,50.0,-90.8,3.7,1.0,124.0,0
D004929,4.8,1152.0,0.92,35.5,0.33,-67.3,-46.1,22.3,60.0,-93.7,16.8,1.0,142.0,0
D004930,4.7,1170.0,1.36,33.5,,-65.9,-48.4,23.9,38.0,-90.2,5.6,0.0,140.0,1
D004931,4.2,1034.0,1.32,31.5,0.3,-63.0,-46.1,25.2,51.0,-95.2,9.8,1.0,138.0,0
D004932,4.5,1185.0,0.99,25.5,0.54,-64.9,-48.6,21.8,44.0,-97.1,7.1,,133.0,1
D004933,4.9,1173.0,,29.0,0.49,-65.2,-49.7,22.9,44.0,-94.6,4.7,0.0,134.0,1
D004934,6.6,1063.0,1.01,34.5,0.51,-68.1,-49.8,25.1,35.0,-97.6,8.8,0.0,129.0,1
D004935,4.4,1129.0,1.01,29.0,,-66.7,-47.7,23.7,39.0,-94.2,10.6,0.0,126.0,1
D004936,4.8,1122.0,1.15,28.0,0.47,-64.6,-50.4,23.6,50.0,-96.8,10.5,1.0,135.0,1
D004937,6.7,1219.0,0.9,20.5,0.3,-66.9,-48.1,25.5,55.0,-99.5,10.5,0.0,108.0,0
D004938,4.6,1124.0,1.21,29.0,0.42,-66.1,-50.8,25.5,42.0,-95.3,4.8,0.0,130.0,1
D004939,4.0,1237.0,1.47,22.0,0.6,-63.4,-51.1,28.3,31.0,-91.6,6.8,1.0,103.0,0
D004940,4.3,1325.0,1.38,31.5,0.64,-62.2,-51.9,28.9,39.0,-92.4,7.1,1.0,127.0,0
D004941,5.1,1176.0,1.17,32.0,0.49,-67.6,-50.4,23.0,37.0,-93.8,9.9,0.0,127.0,1
D004942,3.3,1248.0,0.96,26.0,0.42,-61.7,-50.0,24.5,42.0,-95.0,18.1,0.0,121.0,0
D004943,5.0,1176.0,1.09,29.0,0.49,-65.7,-50.5,24.5,48.0,-95.6,8.5,1.0,134.0,1
D004944,4.9,1177.0,1.08,29.5,0.51,-66.4,-49.6,23.6,45.0,-93.5,12.6,0.0,133.0,1
D004945,5.0,1165.0,0.95,27.5,0.53,-64.5,-50.7,24.0,47.0,-95.6,13.6,0.0,128.0,0
D004946,4.4,1133.0,0.98,31.5,0.42,-65.1,,24.4,45.0,-94.9,6.8,1.0,127.0,1
D004947,5.0,1187.0,1.08,30.0,0.52,-63.5,-48.5,22.3,45.0,-94.2,6.6,0.0,135.0,1
D004948,5.1,1273.0,1.04,36.5,0.56,-69.7,-49.1,22.2,52.0,-90.9,14.8,0.0,102.0,1
D004949,3.5,1251.0,1.07,37.0,0.7,-66.1,-53.7,26.7,35.0,-98.6,4.0,1.0,107.0,0
D004950,4.2,1191.0,1.17,30.0,0.5,-66.9,-49.0,25.2,42.0,-95.8,10.8,0.0,126.0,1
D004951,,1332.0,1.42,37.0,0.55,-68.3,-45.3,24.2,36.0,-93.1,5.1,1.0,138.0,1
D004952,5.2,1183.0,1.17,28.5,0.47,-65.0,-50.3,24.4,44.0,-94.3,14.1,1.0,121.0,0
D004953,5.3,1094.0,1.33,38.0,0.61,-61.1,-50.4,23.8,36.0,-99.0,16.4,0.0,149.0,1
D004954,4.4,1127.0,1.02,26.0,0.39,-65.3,-49.7,21.8,47.0,,4.9,1.0,127.0,0
D004955,4.7,1200.0,1.16,29.0,0.44,-64.7,-49.7,24.6,51.0,-97.5,6.3,0.0,120.0,1
D004956,4.6,1177.0,1.03,29.5,0.41,-65.1,-49.2,25.7,47.0,-96.1,10.3,1.0,127.0,1
D004957,4.6,1199.0,1.18,32.0,0.52,-66.1,-49.9,25.1,43.0,-94.8,6.5,,126.0,0
D004958,4.6,1235.0,1.12,30.0,0.53,-66.3,-52.1,24.5,44.0,-96.2,7.0,1.0,128.0,1
D004959,4.4,1164.0,1.21,28.0,0.41,-65.9,-50.7,23.0,49.0,-96.2,3.2,1.0,128.0,1
D004960,4.6,1186.0,1.18,33.0,0.47,-64.5,-48.4,23.6,48.0,-96.1,8.2,0.0,118.0,1
D004961,3.1,1339.0,0.92,31.5,0.35,-68.6,-51.1,24.5,47.0,-93.8,8.8,0.0,123.0,1
D004962,5.1,1221.0,1.1,28.5,0.5,-66.0,-49.8,24.3,42.0,-94.3,8.2,1.0,129.0,1
D004963,4.6,1217.0,1.16,30.0,0.5,-66.5,-51.0,23.4,46.0,-95.7,8.5,0.0,122.0,1
D004964,4.0,1131.0,1.6,31.0,0.55,-61.6,-52.8,29.3,52.0,-91.0,22.2,0.0,124.0,0
D004965,5.0,1063.0,1.08,31.5,0.47,-65.3,-50.7,23.8,39.0,-95.4,13.2,1.0,126.0,1
D004966,5.6,1092.0,1.51,36.0,0.49,-62.7,-51.4,27.0,52.0,-97.2,14.4,1.0,100.0,0
D004967,4.7,1218.0,1.05,24.5,0.53,-64.7,-49.4,23.0,40.0,-94.8,10.2,1.0,127.0,0
D004968,6.3,1020.0,1.36,20.5,0.37,-62.5,-46.0,23.5,33.0,-97.7,,1.0,105.0,0
D004969,,1205.0,1.16,28.0,0.49,-66.0,-50.0,24.8,45.0,,10.6,0.0,132.0,1
D004970,4.8,1228.0,0.96,29.0,0.54,-67.5,-50.2,22.3,47.0,-95.6,10.1,1.0,121.0,1
D004971,4.0,1083.0,1.16,26.0,0.51,-64.9,-51.0,24.7,44.0,-95.3,13.1,0.0,126.0,0
D004972,4.4,1143.0,0.9,27.0,0.52,-65.1,-49.6,24.6,39.0,-96.6,5.1,0.0,121.0,1
D004973,6.6,1322.0,1.38,,0.46,-66.0,-51.8,26.8,51.0,-90.1,12.3,1.0,129.0,1
D004974,4.7,1119.0,1.12,33.5,0.49,-66.3,-51.4,22.4,44.0,-93.0,7.3,1.0,135.0,1
D004975,4.3,1385.0,0.8,30.0,0.37,-62.7,-48.1,23.1,39.0,-96.7,13.7,0.0,123.0,1
D004976,3.1,1224.0,1.36,25.0,0.59,-64.1,-49.4,30.0,45.0,-91.9,7.1,1.0,118.0,0
D004977,6.0,1243.0,1.43,28.5,0.32,-61.3,-47.3,26.1,60.0,-99.7,4.2,0.0,105.0,0
D004978,5.1,1194.0,0.92,29.0,0.43,-65.0,-50.0,23.8,39.0,-98.2,7.9,0.0,126.0,1
D004979,5.0,1263.0,1.11,25.5,0.59,-61.5,-46.2,29.4,55.0,-95.2,,0.0,129.0,0
D004980,4.3,1145.0,1.11,33.0,0.44,-64.8,,24.5,44.0,-96.8,5.8,0.0,135.0,1
D004981,4.5,,1.1,29.5,0.5,-64.8,-50.8,23.3,44.0,-96.0,7.8,1.0,128.0,1
D004982,4.2,1105.0,1.15,26.0,0.49,-66.9,-49.2,24.7,44.0,-96.4,11.8,1.0,121.0,0
D004983,5.2,1214.0,1.14,31.0,0.48,-66.0,-51.4,,47.0,-96.9,7.9,1.0,127.0,1
D004984,5.7,1187.0,0.94,22.5,0.32,-60.6,-53.1,21.1,33.0,-93.7,2.8,0.0,139.0,0
D004985,5.0,1199.0,1.06,27.0,0.5,-64.1,-51.1,24.4,48.0,-95.7,9.7,1.0,123.0,1
D004986,4.7,1113.0,1.04,25.0,0.45,-65.8,-50.4,24.8,41.0,-94.5,12.0,1.0,129.0,0
D004987,4.4,1224.0,1.03,28.5,0.48,-63.7,-48.8,24.5,41.0,-94.8,,1.0,121.0,0
D004988,5.2,1331.0,1.13,25.0,0.66,-69.0,-51.2,22.5,53.0,-94.7,15.7,1.0,102.0,0
D004989,5.5,1161.0,1.09,31.5,0.41,-65.4,-51.6,24.6,44.0,-96.0,11.8,,127.0,1
D004990,5.0,1223.0,1.16,26.5,0.54,-65.2,-48.6,23.6,49.0,-94.0,8.0,0.0,130.0,1
D004991,,1214.0,0.87,31.5,0.52,-64.0,-52.4,20.2,52.0,-94.6,4.0,1.0,122.0,1
D004992,4.3,1222.0,1.03,27.5,0.52,-64.4,-50.9,23.4,41.0,-97.3,5.0,1.0,128.0,1
D004993,5.2,1198.0,1.01,30.5,0.49,-64.6,-50.6,24.0,41.0,-95.7,9.9,0.0,130.0,1
D004994,5.7,1377.0,0.94,20.0,0.52,-60.6,-48.8,22.9,50.0,-95.0,17.0,0.0,105.0,0
D004995,4.6,1102.0,1.19,26.5,0.52,-64.6,-50.6,24.4,42.0,-95.0,11.5,0.0,130.0,1
D004996,4.6,1169.0,1.07,28.5,0.51,-67.2,-49.0,24.2,51.0,-94.4,11.1,0.0,133.0,1
D004997,3.8,1266.0,1.23,25.0,0.67,-60.9,-50.7,24.7,46.0,-98.1,20.0,1.0,139.0,0
D004998,4.8,1217.0,1.18,29.0,0.51,-65.0,-51.2,23.1,49.0,-96.1,14.1,1.0,123.0,1
D004999,6.8,1046.0,1.39,25.0,0.45,-64.8,-48.5,29.0,36.0,-90.5,6.1,1.0,109.0,0
D005000,5.0,1240.0,1.12,34.0,0.44,-65.6,-51.8,24.0,45.0,-94.2,11.4,0.0,134.0,1
D005001,4.8,1170.0,1.22,30.0,0.53,-63.3,-50.3,24.3,42.0,-95.0,6.5,1.0,129.0,0
D005002,4.9,1182.0,1.0,29.5,0.5,-65.0,,23.3,44.0,-94.4,9.6,0.0,127.0,1
D005003,4.9,1140.0,1.15,27.5,0.53,-64.2,-50.0,23.3,43.0,-96.1,10.2,0.0,127.0,1
D005004,3.5,1165.0,1.48,38.0,0.43,-66.6,-52.6,24.9,55.0,-96.8,23.0,0.0,146.0,1
D005005,5.9,1055.0,1.28,22.5,0.38,-68.6,-49.1,25.1,33.0,-94.4,6.9,1.0,125.0,1
D005006,4.8,1222.0,1.1,29.0,0.51,-65.4,-50.1,22.7,45.0,-95.8,5.0,1.0,,1
D005007,6.0,1250.0,1.14,36.0,0.5,-63.9,-54.4,24.3,42.0,-99.4,16.5,0.0,124.0,1
D005008,4.2,1357.0,1.36,28.0,0.38,-66.8,-50.3,29.9,,-94.9,19.5,0.0,103.0,0
D005009,5.0,1131.0,1.03,30.0,0.46,-64.1,-50.8,24.3,45.0,-95.3,3.0,0.0,130.0,1
D005010,,1199.0,1.09,28.5,0.47,-65.7,-49.4,22.9,43.0,-96.2,10.8,1.0,133.0,1
D005011,3.3,1120.0,1.38,27.0,0.64,-69.2,-50.9,24.0,58.0,-96.0,15.6,1.0,102.0,0
D005012,5.9,1041.0,1.29,36.5,0.33,-62.4,-50.4,24.5,33.0,-98.1,14.1,1.0,140.0,1
D005013,5.1,1155.0,1.01,26.5,0.44,-65.6,-49.0,25.0,43.0,-95.6,10.5,0.0,129.0,1
D005014,6.7,1390.0,0.99,26.0,0.46,-69.3,-45.8,24.2,59.0,-98.3,13.2,0.0,114.0,1
D005015,4.7,1120.0,1.49,27.0,0.38,-66.2,-53.9,25.5,,-97.6,16.5,1.0,149.0,1
D005016,4.9,1182.0,1.02,25.5,0.52,-65.8,-48.7,23.6,46.0,-95.0,7.5,0.0,124.0,1
D005017,5.6,1202.0,1.54,25.0,0.58,-66.5,-49.6,21.2,38.0,-93.2,15.0,0.0,118.0,0
D005018,3.5,1373.0,1.1,36.0,0.5,-60.7,-49.8,27.0,38.0,-98.5,14.7,1.0,131.0,0
D005019,4.7,1119.0,1.09,27.5,0.48,-65.3,-50.6,24.7,43.0,-94.2,10.1,1.0,132.0,1
D005020,5.1,1188.0,1.19,32.0,0.5,-65.3,-49.8,22.3,43.0,-94.3,11.1,1.0,138.0,1
D005021,5.4,1110.0,0.96,26.5,0.42,-66.2,-49.4,26.0,47.0,-95.3,10.6,0.0,124.0,1
D005022,4.6,1131.0,1.17,24.5,0.57,-68.0,-49.5,22.0,37.0,-95.2,15.7,0.0,143.0,1
D005023,4.8,1146.0,1.15,27.5,0.54,-66.3,-49.0,22.3,53.0,-95.3,10.9,1.0,117.0,0
D005024,4.1,1394.0,1.27,35.5,0.49,-67.2,-50.3,24.7,60.0,-97.0,0.6,1.0,127.0,1
D005025,3.2,1104.0,0.93,29.5,0.51,-60.3,-53.7,22.6,40.0,-95.4,11.4,1.0,115.0,0
D005026,6.7,1374.0,1.45,36.0,0.31,-65.1,-52.0,26.6,50.0,-97.9,22.2,1.0,148.0,1
D005027,,1085.0,0.91,28.5,0.54,-65.0,-50.8,28.1,33.0,-96.0,10.8,0.0,101.0,1
D005028,5.8,1323.0,1.56,31.5,,-69.0,-54.2,27.7,42.0,-99.3,4.3,0.0,138.0,1
D005029,5.4,1111.0,1.06,,0.52,-64.2,-50.9,24.2,39.0,-96.7,7.4,0.0,124.0,1
D005030,5.6,1143.0,1.15,29.5,0.46,-64.7,-49.5,24.9,45.0,-95.4,7.9,0.0,125.0,1
D005031,4.2,1175.0,1.18,27.0,0.4,-65.1,-48.4,25.6,47.0,-96.6,6.9,0.0,129.0,1
D005032,4.5,1243.0,1.03,29.0,0.47,-64.6,-50.4,24.1,47.0,,11.2,1.0,129.0,1
D005033,5.2,1214.0,1.09,30.5,0.57,-66.0,-50.0,25.9,45.0,-95.9,5.7,0.0,128.0,1
D005034,4.6,1214.0,1.02,31.0,0.4,-66.9,-50.0,25.1,45.0,-95.8,9.1,0.0,128.0,1
D005035,5.9,1045.0,0.92,29.5,0.63,-66.4,-51.2,26.0,42.0,-91.6,17.9,0.0,140.0,1
D005036,5.1,1001.0,1.48,21.0,0.62,-66.0,-51.0,22.0,39.0,-92.2,20.1,0.0,150.0,0
D005037,4.4,1147.0,1.07,28.5,0.39,-67.3,-47.3,23.5,47.0,-96.6,8.5,1.0,136.0,1
D005038,4.8,1137.0,1.05,27.5,0.44,-66.2,-49.0,24.3,40.0,-95.6,11.3,1.0,129.0,0
D005039,5.2,1170.0,1.12,31.5,0.48,-67.7,-50.3,23.4,45.0,-94.5,6.1,0.0,131.0,1
D005040,6.1,1336.0,1.33,37.5,0.66,-68.5,-49.1,21.6,40.0,-94.9,11.6,1.0,106.0,0
D005041,4.9,1125.0,1.16,31.0,0.45,-65.1,-48.4,23.2,,-95.1,8.0,0.0,132.0,1
D005042,4.8,1209.0,1.18,29.5,0.45,-65.5,-49.1,22.6,41.0,-96.4,4.7,1.0,130.0,1
D005043,4.5,1186.0,1.08,30.5,0.51,-64.3,-51.5,24.0,49.0,-96.0,8.5,0.0,139.0,1
D005044,5.0,1119.0,1.09,30.0,0.51,-65.0,-49.8,23.9,42.0,-95.5,7.5,0.0,122.0,1
D005045,4.3,1199.0,1.04,28.0,0.38,-65.3,-48.7,,45.0,-94.8,5.4,0.0,124.0,1
D005046,4.9,1204.0,1.02,34.5,0.56,-65.4,-50.1,24.3,42.0,-96.2,10.4,1.0,130.0,1
D005047,4.6,1205.0,1.15,26.0,0.49,-65.1,-50.0,23.3,42.0,-93.6,3.6,1.0,131.0,1
D005048,4.9,1171.0,1.02,27.0,0.52,-65.7,-50.5,23.6,43.0,-94.7,9.7,0.0,118.0,1
D005049,5.3,1178.0,1.09,30.0,0.52,-64.9,-48.9,25.6,47.0,-94.4,10.5,0.0,119.0,0
D005050,4.9,1211.0,1.33,28.0,0.54,-64.8,-49.9,23.6,47.0,-94.7,8.6,1.0,128.0,0
D005051,4.9,1192.0,1.05,31.0,0.52,-66.6,-50.6,25.6,40.0,-96.8,10.8,1.0,131.0,1
D005052,5.4,1213.0,1.05,34.5,0.5,-66.1,-48.8,26.7,47.0,-96.3,8.3,0.0,127.0,1
D005053,4.8,1215.0,1.17,28.5,0.5,-64.8,-52.3,21.9,39.0,-95.6,7.3,0.0,120.0,1
D005054,5.2,1117.0,1.12,28.0,,-65.1,-48.6,25.3,41.0,-96.3,7.1,1.0,122.0,0
D005055,4.0,1195.0,1.1,28.5,0.46,-64.9,-50.9,24.4,39.0,-95.8,5.1,0.0,137.0,1
D005056,3.3,1026.0,0.97,32.0,0.49,-64.0,-54.3,28.5,53.0,-90.0,21.5,1.0,103.0,0
D005057,4.3,1245.0,1.39,28.5,0.6,-61.0,-51.0,27.9,52.0,-98.8,20.6,1.0,147.0,0
D005058,4.3,1200.0,0.87,26.5,0.46,,-50.2,24.7,43.0,-95.2,6.3,,131.0,1
D005059,4.0,1174.0,1.04,28.5,0.52,-65.4,-49.3,23.5,39.0,-94.4,9.1,0.0,122.0,1
D005060,4.6,1169.0,1.23,28.0,0.44,-64.1,-49.3,25.3,48.0,-96.7,2.0,0.0,128.0,1
D005061,5.1,1165.0,1.08,27.5,0.55,-65.2,-49.7,23.8,43.0,-95.1,7.2,0.0,,0
D005062,4.5,1212.0,1.06,33.0,0.39,-64.3,-49.1,23.7,44.0,-96.4,6.9,0.0,127.0,1
D005063,5.0,1204.0,1.2,29.5,0.5,-65.4,-48.5,24.7,45.0,-94.8,10.6,,124.0,1
D005064,4.3,1225.0,1.59,38.0,0.58,-63.4,-54.3,21.9,42.0,-92.0,0.6,0.0,117.0,1
D005065,5.1,1351.0,1.43,33.5,0.47,-69.7,-49.4,26.4,50.0,-91.4,16.1,1.0,129.0,1
D005066,5.7,1360.0,1.12,20.0,0.37,-69.6,-45.4,22.4,39.0,-91.1,4.0,0.0,148.0,1
D005067,,1139.0,1.12,30.0,0.47,-64.6,-49.2,22.2,42.0,-95.6,3.1,1.0,133.0,0
D005068,5.6,1177.0,1.09,28.5,0.5,-66.7,-49.5,24.0,47.0,-95.2,6.6,0.0,124.0,1
D005069,4.6,1092.0,1.02,27.0,0.41,-65.6,-49.8,22.6,47.0,,8.4,0.0,132.0,0
D005070,3.5,1160.0,1.22,26.0,0.55,-61.8,-45.4,28.8,46.0,-95.7,13.7,0.0,135.0,0
D005071,5.2,1211.0,1.06,28.5,0.52,-65.2,-50.5,24.3,39.0,-94.8,8.3,0.0,120.0,1
D005072,5.1,1188.0,0.94,28.5,0.45,-66.8,-49.4,25.0,44.0,-95.0,11.9,0.0,128.0,0
D005073,4.6,1321.0,1.1,21.0,0.44,,,28.9,31.0,-93.2,8.1,0.0,107.0,0
D005074,5.5,1211.0,1.09,29.0,0.44,-65.8,-50.5,25.3,51.0,-97.5,8.0,,129.0,1
D005075,4.6,1182.0,1.21,29.5,0.44,-65.0,-50.1,24.6,45.0,-95.6,10.8,0.0,122.0,1
D005076,5.1,1197.0,1.13,30.0,0.47,-63.9,-49.2,24.2,45.0,-95.1,11.5,0.0,115.0,1
D005077,4.2,1179.0,1.04,33.5,0.41,-66.0,-50.6,22.7,43.0,-95.2,10.3,0.0,131.0,1
D005078,6.1,1131.0,0.97,39.5,0.48,-60.1,-46.6,21.3,31.0,-90.6,9.6,0.0,101.0,1
D005079,4.5,1128.0,1.09,29.0,0.43,-66.7,-48.5,23.3,40.0,-94.6,11.2,1.0,123.0,1
D005080,5.1,1193.0,1.09,23.0,0.44,-66.0,-50.9,23.4,47.0,-96.8,3.8,0.0,127.0,1
D005081,4.9,1194.0,1.12,27.0,0.48,-65.6,-50.2,25.1,43.0,-94.6,9.8,1.0,126.0,1
D005082,4.4,1199.0,1.05,25.5,0.47,-66.5,-51.0,23.2,50.0,-95.6,10.4,0.0,127.0,1
D005083,4.2,1120.0,1.22,28.0,0.48,-65.2,-49.9,23.2,40.0,-94.7,9.0,1.0,134.0,0
D005084,4.8,1182.0,0.99,28.5,0.51,-64.5,-50.0,24.9,46.0,-94.9,11.4,0.0,127.0,1
D005085,3.2,1351.0,1.31,29.0,0.56,-64.6,-54.2,22.2,50.0,-99.8,0.8,0.0,142.0,1
D005086,6.5,1350.0,1.25,37.0,0.52,-68.5,-48.0,21.5,42.0,-99.4,18.6,0.0,121.0,1
D005087,5.3,1260.0,1.05,33.0,0.44,-64.0,-48.6,24.2,42.0,-95.8,9.0,1.0,128.0,0
D005088,4.5,1164.0,0.93,28.0,0.47,-66.1,-48.6,23.1,42.0,-96.6,8.9,1.0,126.0,1
D005089,4.8,1220.0,1.27,26.0,0.47,-65.2,-50.8,23.3,43.0,-95.1,8.1,0.0,119.0,1
D005090,6.4,1322.0,1.13,40.0,0.68,-61.1,-51.9,24.3,36.0,-94.6,14.0,1.0,121.0,1
D005091,4.7,1149.0,1.02,29.0,0.47,-66.2,-50.2,22.9,47.0,-94.6,7.1,0.0,138.0,1
D005092,5.2,1191.0,1.03,28.0,0.46,-64.6,-50.5,24.1,45.0,-95.6,6.0,1.0,131.0,1
D005093,3.8,1243.0,0.97,32.5,0.67,-65.1,-46.8,24.6,53.0,-94.6,9.4,1.0,118.0,0
D005094,4.1,1143.0,1.19,26.5,0.46,-64.8,-50.3,23.6,42.0,-94.9,7.4,0.0,133.0,0
D005095,5.0,1158.0,0.96,27.5,0.48,-64.7,-49.5,24.8,46.0,-95.6,10.5,0.0,120.0,1
D005096,4.0,1176.0,1.16,30.0,0.47,-65.8,-48.7,23.3,45.0,-94.9,4.1,1.0,124.0,0
D005097,6.2,1340.0,1.6,29.5,0.65,-69.1,-48.4,25.7,53.0,-97.6,15.3,1.0,120.0,1
D005098,4.4,1214.0,1.12,27.0,0.49,-66.3,-48.8,24.5,44.0,-94.4,7.2,1.0,126.0,1
D005099,4.6,1165.0,1.19,28.5,0.56,-65.1,-52.3,23.7,48.0,-95.2,10.2,0.0,126.0,1
D005100,4.5,1241.0,1.39,33.0,0.44,-67.5,-53.5,27.3,38.0,-98.4,9.4,1.0,135.0,1
D005101,5.0,1036.0,1.37,36.5,0.43,-63.6,-45.0,22.5,39.0,-94.5,6.0,1.0,114.0,0
D005102,5.3,1203.0,1.1,29.5,0.56,-67.7,-50.1,23.2,44.0,,5.4,1.0,121.0,1
D005103,5.0,1200.0,1.05,30.0,0.48,-66.6,-51.4,23.1,45.0,-95.4,6.0,0.0,127.0,1
D005104,4.7,1160.0,1.04,28.0,0.49,-63.6,-50.3,24.4,44.0,-95.4,7.2,0.0,126.0,1
D005105,4.8,1149.0,1.18,30.5,0.5,-65.4,-50.6,23.5,43.0,-95.6,7.5,0.0,137.0,1
D005106,6.3,1084.0,1.45,33.0,0.63,-65.8,-48.7,22.5,40.0,-91.3,11.4,0.0,109.0,0
D005107,4.8,1191.0,1.09,30.0,0.53,-67.2,-50.4,24.4,48.0,-96.9,7.2,1.0,112.0,1
D005108,3.3,1002.0,1.11,23.0,0.57,-69.2,-49.1,25.0,54.0,-93.9,10.5,1.0,124.0,0
D005109,4.7,1162.0,1.1,28.0,0.48,-66.4,-49.9,21.1,50.0,-94.7,8.1,0.0,119.0,1
D005110,5.0,1203.0,1.16,26.5,0.55,-66.8,-50.2,23.8,,-93.8,11.3,1.0,132.0,0
D005111,4.8,1219.0,1.08,31.5,0.45,-66.6,-50.0,23.9,41.0,-95.0,5.4,1.0,125.0,1
D005112,4.4,1019.0,1.39,23.0,0.56,-68.6,-48.8,20.0,57.0,-93.1,22.2,1.0,107.0,0
D005113,5.2,1355.0,1.35,36.0,0.51,,-48.1,30.0,58.0,-92.4,10.9,0.0,116.0,0
D005114,4.9,1195.0,1.19,28.0,0.49,-65.8,-49.7,24.8,48.0,-95.3,9.1,0.0,125.0,1
D005115,4.7,1252.0,1.39,29.5,0.52,-65.4,-50.4,29.2,60.0,-97.8,5.2,0.0,138.0,0
D005116,4.4,1208.0,1.13,31.0,0.48,-64.4,-50.5,25.4,45.0,-95.6,7.7,0.0,129.0,1
D005117,6.0,1312.0,1.42,36.0,0.33,-68.9,-46.1,21.1,44.0,-94.5,5.5,0.0,122.0,0
D005118,5.9,1075.0,1.34,22.0,0.49,-69.3,-53.5,22.7,34.0,-98.4,2.7,1.0,117.0,1
D005119,4.7,1194.0,1.01,30.0,0.53,-65.6,-51.4,24.7,41.0,-94.8,8.3,1.0,127.0,1
D005120,4.5,1115.0,1.08,36.0,0.42,-65.8,-49.6,23.3,46.0,-96.0,9.0,0.0,127.0,1
D005121,5.0,1155.0,0.95,27.0,0.46,-65.8,-49.2,24.8,43.0,-94.2,8.1,1.0,127.0,1
D005122,5.1,1258.0,1.05,27.0,0.48,-64.4,-51.8,23.6,45.0,-95.1,8.2,0.0,137.0,1
D005123,5.7,1310.0,1.31,22.0,0.57,-64.7,-49.0,21.4,55.0,-92.9,3.0,0.0,123.0,0
D005124,5.0,1211.0,1.15,28.0,0.48,-63.8,-50.1,22.2,43.0,-95.2,8.2,1.0,130.0,1
D005125,4.0,1167.0,1.09,27.5,0.42,-66.4,-51.1,23.4,43.0,-97.4,8.2,1.0,123.0,0
D005126,4.6,1149.0,1.05,31.0,0.56,-64.6,-51.5,24.4,42.0,,10.2,1.0,120.0,0
D005127,4.8,1149.0,1.13,28.5,0.45,-65.9,-50.4,25.7,,-96.1,9.7,1.0,134.0,1
D005128,4.9,1199.0,1.18,29.0,0.47,-65.8,-51.2,24.0,42.0,-96.3,10.7,1.0,120.0,1
D005129,5.3,1202.0,1.17,27.5,0.45,-66.3,-50.3,22.9,44.0,-97.4,12.6,1.0,120.0,1
D005130,4.7,1161.0,1.03,30.0,0.41,-66.4,-50.4,26.7,45.0,-94.2,11.9,1.0,123.0,0
D005131,5.8,1211.0,1.0,37.5,0.47,-68.4,-50.9,22.6,59.0,-98.3,7.3,0.0,105.0,1
D005132,5.0,1239.0,1.24,31.0,0.42,-65.7,-50.9,24.2,42.0,-94.0,12.7,1.0,130.0,1
D005133,5.1,1195.0,1.18,30.0,0.52,-65.4,-47.5,22.9,49.0,-96.1,10.8,0.0,128.0,1
D005134,4.8,1102.0,1.09,34.0,0.6,-69.3,-45.3,27.4,57.0,-99.3,21.0,1.0,113.0,0
D005135,3.0,1034.0,1.0,26.0,0.65,-62.1,-51.6,20.1,53.0,,13.1,0.0,111.0,0
D005136,5.2,1202.0,0.99,31.0,0.48,-66.5,-50.5,25.6,41.0,-95.1,9.3,0.0,134.0,1
D005137,4.8,1257.0,1.15,31.5,0.44,-64.1,-50.1,23.5,37.0,-95.6,9.1,0.0,127.0,1
D005138,5.0,,1.19,24.0,0.63,-61.0,-47.8,28.1,58.0,-96.0,9.2,,129.0,0
D005139,5.5,1129.0,0.96,28.0,0.43,-65.2,-51.2,24.9,45.0,-92.7,4.9,1.0,124.0,1
D005140,4.6,1111.0,1.15,28.5,0.43,-66.3,-49.0,22.4,46.0,-94.0,11.8,1.0,121.0,0
D005141,5.3,1180.0,1.14,28.0,0.55,-66.7,-51.5,23.9,42.0,-97.1,10.1,1.0,127.0,1
D005142,4.7,1247.0,1.02,26.5,0.5,-64.8,-51.2,24.3,46.0,-95.4,7.1,1.0,127.0,1
D005143,4.8,1127.0,1.13,26.5,0.53,,-48.9,24.9,47.0,-95.7,7.4,0.0,124.0,1
D005144,4.7,1216.0,1.2,30.5,0.46,-65.5,-50.4,23.4,41.0,-95.0,6.5,0.0,132.0,1
D005145,5.3,1197.0,1.05,29.0,0.51,-67.2,-50.0,23.5,34.0,-96.1,6.0,1.0,130.0,1
D005146,5.1,1229.0,1.1,27.0,0.51,-67.0,-50.1,23.8,42.0,-94.7,9.5,0.0,131.0,1
D005147,4.9,1187.0,1.31,32.0,0.47,-65.6,-48.4,23.7,44.0,-95.8,9.5,1.0,138.0,1
D005148,4.7,1143.0,1.08,25.0,0.5,-66.4,-49.0,23.8,44.0,-95.1,6.4,0.0,126.0,1
D005149,5.7,1172.0,1.21,27.0,0.43,-64.9,-48.3,23.2,50.0,-96.8,8.5,1.0,122.0,1
D005150,4.1,1145.0,0.98,28.5,0.68,-63.3,-46.0,21.3,56.0,-98.8,20.8,0.0,117.0,0
D005151,5.0,1171.0,1.1,28.0,0.49,-64.8,-50.1,23.6,43.0,-95.7,14.8,1.0,,1
D005152,5.4,1221.0,1.05,30.0,0.46,-64.9,-51.2,23.5,44.0,-96.4,8.7,0.0,126.0,1
D005153,4.8,1203.0,1.22,25.5,0.42,-66.0,-48.4,23.5,44.0,-95.8,7.9,1.0,127.0,0
