die_id,uv_time,uv_intensity,pin_speed,pin_pressure,pin_height,head_vacuum,pin_vacuum,temperature,humidity,vacuum_status,runtime_hours,tape_type,die_thickness,pickup_success
D003741,4.9,1151.0,1.17,28.0,0.42,-63.7,-49.2,23.9,41.0,-95.3,7.6,1.0,129.0,0
D003742,4.8,1065.0,1.41,37.0,0.7,-66.5,-50.1,21.8,31.0,-98.5,7.1,0.0,148.0,1
D003743,5.5,1006.0,1.09,23.5,0.68,-68.9,-51.4,20.1,33.0,-95.7,21.4,1.0,108.0,0
D003744,4.9,1124.0,1.02,32.5,0.53,-64.3,-48.8,24.0,42.0,-95.7,10.4,1.0,125.0,1
D003745,5.8,1307.0,1.58,24.0,0.33,-68.2,-49.0,23.6,30.0,-94.7,4.0,1.0,118.0,0
D003746,5.1,1252.0,1.21,32.0,0.45,-66.4,-50.0,25.0,46.0,-95.8,9.6,0.0,128.0,1
D003747,5.0,1213.0,1.05,32.0,0.5,-66.6,-50.5,,41.0,-94.7,12.5,1.0,126.0,1
D003748,4.5,1109.0,1.1,31.5,0.45,-64.5,-50.7,24.5,41.0,-94.2,7.6,0.0,133.0,1
D003749,4.3,1231.0,1.19,29.5,0.51,-65.4,-49.2,24.2,44.0,,9.9,0.0,126.0,1
D003750,4.7,1251.0,1.15,32.0,0.53,-66.2,-50.5,23.1,39.0,-96.3,7.1,1.0,133.0,1
D003751,4.7,1141.0,1.11,30.5,0.58,-65.1,-49.0,24.6,39.0,-96.7,13.9,1.0,130.0,1
D003752,4.6,1225.0,1.12,32.0,0.5,-65.5,-49.2,24.2,45.0,-95.9,13.3,1.0,137.0,1
D003753,3.9,1212.0,1.0,27.5,0.43,-63.9,-51.0,24.0,43.0,-94.7,10.7,0.0,133.0,1
D003754,5.0,1228.0,1.1,26.0,0.48,-66.4,-50.8,22.8,42.0,-96.7,10.5,1.0,123.0,1
D003755,3.6,1243.0,1.33,32.5,0.38,-66.3,-45.3,27.0,,-96.7,7.5,1.0,148.0,0
D003756,4.6,1189.0,1.16,29.5,0.49,-65.3,-50.9,24.1,43.0,-95.4,9.0,1.0,131.0,1
D003757,4.5,1108.0,1.05,33.0,0.47,-64.0,-52.1,24.9,41.0,-95.3,8.5,0.0,127.0,1
D003758,4.5,1244.0,0.89,26.5,0.38,-62.2,-48.4,23.7,56.0,-95.9,15.5,1.0,101.0,0
D003759,3.2,1108.0,1.51,36.0,0.47,-67.0,,20.5,59.0,-98.3,22.6,1.0,129.0,0
D003760,5.0,1134.0,1.07,29.0,0.5,-65.9,-50.6,24.5,47.0,-94.6,10.1,0.0,136.0,1
D003761,5.9,1057.0,0.94,27.0,0.3,-61.9,-53.8,20.5,40.0,-98.7,14.2,1.0,148.0,0
D003762,4.4,1183.0,1.14,29.0,0.49,-66.3,-50.5,23.2,44.0,-94.9,13.3,1.0,130.0,0
D003763,5.7,1245.0,1.13,28.0,0.33,-63.5,-52.3,21.8,41.0,-98.6,9.2,0.0,139.0,1
D003764,4.7,1080.0,1.04,27.5,0.52,-66.1,-50.4,24.8,48.0,-95.4,12.8,0.0,131.0,1
D003765,5.8,1180.0,1.52,20.0,0.48,,-49.9,20.8,48.0,-91.1,23.8,0.0,113.0,0
D003766,5.7,1247.0,1.11,37.0,0.5,-66.3,-51.5,24.9,37.0,-92.1,2.6,0.0,139.0,1
D003767,5.7,1263.0,0.94,34.0,0.63,-60.2,-49.4,23.3,41.0,-91.8,4.4,1.0,125.0,1
D003768,5.1,1147.0,1.05,26.5,0.4,-64.5,-50.4,22.9,45.0,-95.3,7.7,1.0,128.0,0
D003769,4.1,1222.0,0.99,28.0,0.53,-65.5,-49.5,25.0,43.0,-94.7,2.3,0.0,126.0,1
D003770,4.4,1171.0,1.18,30.0,0.46,-64.0,-50.2,24.7,48.0,-96.5,10.8,0.0,118.0,0
D003771,4.7,1149.0,1.46,37.0,0.53,-66.9,-54.9,24.8,46.0,-93.6,9.6,1.0,101.0,0
D003772,4.6,1159.0,1.22,29.0,0.54,-66.2,-49.4,24.1,35.0,-94.1,8.0,0.0,132.0,1
D003773,,1216.0,0.98,27.0,0.53,-67.1,-50.1,22.1,45.0,-97.0,7.9,0.0,127.0,1
D003774,5.2,1180.0,1.14,31.5,0.56,-66.5,-48.0,22.3,38.0,-96.5,10.9,1.0,124.0,1
D003775,5.3,1226.0,1.01,28.0,0.42,-65.5,-49.9,23.9,43.0,-96.7,6.8,0.0,128.0,1
D003776,3.9,1388.0,1.49,39.0,0.58,-63.1,-54.0,24.2,35.0,-94.7,13.1,1.0,109.0,0
D003777,4.7,1282.0,1.12,29.5,0.46,-67.0,-50.7,22.6,41.0,-96.0,6.5,1.0,125.0,1
D003778,5.6,1129.0,1.04,29.5,0.48,-66.2,-47.0,24.0,51.0,-96.1,11.0,0.0,131.0,1
D003779,5.1,1186.0,1.09,25.5,0.45,-65.9,-50.5,21.7,42.0,-95.4,10.7,1.0,132.0,1
D003780,6.6,1019.0,0.86,28.0,0.34,-69.5,-49.8,28.6,48.0,-91.8,18.0,1.0,102.0,0
D003781,6.8,1173.0,0.95,27.5,0.56,-67.7,-49.7,29.5,33.0,-90.2,15.9,0.0,123.0,0
D003782,6.1,1109.0,1.26,32.5,0.67,-65.9,-45.2,29.9,55.0,-92.5,10.7,1.0,108.0,0
D003783,,1198.0,,30.5,0.43,-65.0,-50.8,24.2,43.0,-95.1,7.2,0.0,126.0,1
D003784,6.9,,1.06,24.5,0.48,-60.0,-45.7,20.1,48.0,-90.1,17.8,1.0,124.0,0
D003785,4.5,1210.0,1.04,25.5,0.5,-65.3,-49.5,23.4,43.0,-97.3,12.7,0.0,118.0,1
D003786,4.5,1118.0,1.06,33.0,0.5,-64.8,-49.6,25.2,43.0,-95.6,7.9,1.0,126.0,1
D003787,5.0,1121.0,1.08,28.0,0.47,-67.0,-50.5,23.4,44.0,-96.3,8.8,0.0,129.0,1
D003788,,1215.0,0.94,30.0,0.52,-64.6,-47.6,23.3,45.0,-96.6,6.4,0.0,123.0,1
D003789,4.7,1292.0,0.87,26.5,0.49,-66.2,-51.4,25.7,40.0,-95.0,8.6,1.0,129.0,1
D003790,5.7,1008.0,1.34,38.0,0.65,-63.6,-45.1,23.7,40.0,-97.2,,0.0,140.0,0
D003791,5.0,1116.0,1.2,28.5,0.42,-65.8,-51.8,23.7,41.0,-95.3,,0.0,130.0,1
D003792,4.7,1159.0,1.04,27.0,0.52,-65.1,-49.6,26.0,42.0,-95.7,5.6,1.0,125.0,1
D003793,5.9,1044.0,1.57,23.0,0.39,-62.3,-52.8,29.8,38.0,-98.5,11.0,0.0,138.0,0
D003794,4.0,1116.0,0.95,29.0,0.49,-65.0,-51.3,24.3,45.0,-95.7,10.5,1.0,130.0,1
D003795,5.2,1250.0,1.06,29.5,0.46,-65.6,-52.3,,41.0,-96.8,3.9,1.0,132.0,1
D003796,4.8,1170.0,0.99,36.0,0.69,-60.4,-52.9,30.0,56.0,-95.6,20.0,,129.0,0
D003797,5.2,1137.0,1.14,28.0,0.49,-66.7,-51.3,22.6,51.0,-96.6,10.0,0.0,139.0,1
D003798,4.5,1152.0,1.09,28.5,0.52,-64.8,-50.3,24.4,43.0,-95.7,7.2,0.0,128.0,1
D003799,4.7,1178.0,1.11,25.0,0.47,-64.3,-50.0,23.4,43.0,-96.0,,1.0,126.0,0
D003800,4.7,1159.0,1.12,29.0,0.54,-67.1,-50.5,24.1,42.0,-95.1,8.7,1.0,127.0,1
D003801,4.9,1207.0,1.01,25.0,0.48,-63.6,-51.4,24.6,44.0,-97.1,5.7,1.0,136.0,1
D003802,4.8,1079.0,1.32,26.5,,-67.5,-49.7,21.5,55.0,-90.9,,0.0,145.0,1
D003803,5.8,1184.0,1.28,28.0,0.46,-66.0,-51.4,23.6,50.0,-96.6,7.6,0.0,134.0,1
D003804,4.5,1205.0,1.18,27.5,0.54,-64.7,-48.9,23.6,44.0,-93.8,10.7,0.0,125.0,1
D003805,3.9,1333.0,1.12,32.5,0.48,-67.0,-47.2,28.4,54.0,-90.2,1.6,1.0,150.0,0
D003806,4.3,1153.0,1.21,32.5,0.45,-64.9,,25.1,44.0,-93.5,9.0,0.0,124.0,1
D003807,4.7,1214.0,,26.5,0.5,-66.7,-49.0,24.3,48.0,-95.4,6.8,1.0,133.0,1
D003808,5.5,1139.0,1.06,30.5,0.51,-65.3,-49.5,23.7,44.0,-96.0,7.3,0.0,125.0,1
D003809,5.9,1323.0,1.57,36.5,0.58,-60.2,-49.2,26.4,43.0,-98.7,12.6,0.0,103.0,0
D003810,4.2,1209.0,1.17,29.0,0.48,-66.2,-48.4,23.3,47.0,-96.2,7.1,0.0,120.0,0
D003811,5.3,1139.0,1.12,30.5,0.52,-65.6,-49.8,25.3,45.0,-94.4,10.8,0.0,128.0,1
D003812,4.7,1239.0,1.14,33.0,0.52,-65.7,-49.7,25.0,42.0,-95.9,4.5,0.0,135.0,1
D003813,4.9,1246.0,1.01,29.5,0.45,-67.3,-50.1,24.8,45.0,,9.9,0.0,126.0,1
D003814,4.2,1029.0,1.0,37.0,0.5,-66.6,-51.5,29.1,53.0,-98.2,14.1,1.0,121.0,0
D003815,4.8,1133.0,1.04,29.5,0.53,-66.0,-50.5,24.2,35.0,-94.4,12.3,1.0,123.0,1
D003816,6.2,1341.0,1.55,37.0,0.45,-66.5,-49.8,29.5,57.0,-92.5,15.1,1.0,148.0,1
D003817,5.5,1052.0,1.37,29.0,0.5,-63.5,-47.6,24.9,46.0,-96.0,20.9,0.0,118.0,0
D003818,5.0,1135.0,1.08,28.0,0.44,-65.5,-51.6,23.9,46.0,-98.0,10.4,1.0,123.0,1
D003819,3.0,1323.0,1.28,37.5,0.33,-66.3,-45.4,25.2,55.0,-95.0,10.3,1.0,149.0,0
D003820,3.4,1230.0,1.47,22.0,0.52,-69.8,-51.7,21.6,49.0,-95.1,14.9,0.0,112.0,0
D003821,5.4,1200.0,1.01,28.5,0.55,-64.4,-51.6,24.5,40.0,-94.6,10.0,1.0,126.0,1
D003822,4.5,1112.0,1.27,31.0,0.5,-64.0,-49.5,22.0,46.0,-96.0,11.2,1.0,131.0,0
D003823,4.7,1196.0,1.09,26.0,0.48,-66.2,-49.8,24.6,45.0,-96.2,10.6,0.0,122.0,0
D003824,,1174.0,1.58,39.5,0.39,-64.8,-45.9,23.3,42.0,-93.3,23.6,0.0,145.0,0
D003825,5.9,1390.0,0.96,34.0,0.57,-69.8,-53.2,26.1,58.0,-94.2,11.5,1.0,111.0,1
D003826,4.4,1253.0,1.12,29.0,0.45,-65.8,-49.1,24.2,47.0,-96.0,15.3,0.0,131.0,1
D003827,5.4,1196.0,1.13,26.0,0.53,-65.6,-47.8,23.2,45.0,-94.4,8.1,0.0,127.0,0
D003828,4.5,1136.0,1.03,27.0,0.46,-66.1,-50.0,24.2,44.0,-97.2,13.1,1.0,125.0,0
D003829,5.5,1091.0,1.01,29.0,0.5,-65.7,-50.6,24.0,45.0,-94.3,10.0,0.0,127.0,1
D003830,5.0,1113.0,1.2,32.5,0.41,-66.7,-49.1,23.5,39.0,-95.2,7.5,0.0,135.0,1
D003831,4.5,1150.0,1.18,25.5,0.49,-65.6,-51.0,24.3,48.0,,13.3,0.0,121.0,0
D003832,4.0,1307.0,0.81,36.5,0.52,-69.4,-48.9,28.8,36.0,,2.5,1.0,121.0,1
D003833,3.8,1241.0,1.15,20.0,0.38,-62.3,-47.6,26.1,51.0,-94.3,7.7,,113.0,0
D003834,4.2,,1.11,28.0,0.44,-64.9,-48.5,24.6,47.0,-95.1,12.3,0.0,134.0,0
D003835,5.3,1187.0,1.13,29.5,0.5,-65.6,-50.1,24.2,40.0,-93.5,9.1,1.0,125.0,1
D003836,4.3,1159.0,1.14,30.5,0.46,-65.4,-49.1,23.9,48.0,-94.6,9.2,0.0,127.0,1
D003837,3.5,1276.0,1.07,29.5,0.62,-63.4,-47.5,29.1,,-98.5,8.7,0.0,103.0,0
D003838,4.5,1161.0,1.1,,0.51,,-50.5,24.5,42.0,-95.2,8.7,0.0,127.0,1
D003839,4.9,1193.0,1.2,33.5,0.53,-64.8,-49.9,22.4,49.0,-94.2,10.8,0.0,128.0,1
D003840,3.7,1217.0,1.17,26.5,0.35,-61.1,-52.6,21.8,46.0,-99.9,9.1,1.0,138.0,0
D003841,4.5,,1.51,28.5,0.51,-64.5,-49.5,21.4,47.0,-97.6,5.3,0.0,121.0,1
D003842,4.4,1358.0,1.07,32.5,0.38,-67.3,-50.3,29.5,59.0,-98.2,,1.0,140.0,0
D003843,4.6,1259.0,1.52,38.0,0.55,-66.3,-46.8,26.8,,-96.3,12.7,1.0,132.0,1
D003844,4.9,1165.0,1.05,32.0,0.48,-65.8,-49.0,23.7,47.0,-93.5,7.4,1.0,134.0,1
D003845,4.4,1175.0,1.09,28.5,0.53,-65.7,,25.0,39.0,-97.0,11.1,0.0,122.0,1
D003846,4.5,1250.0,1.0,28.5,0.47,-66.1,-49.9,25.4,41.0,-94.9,6.2,0.0,118.0,1
D003847,4.0,1145.0,0.83,27.0,0.52,-67.5,-54.3,22.2,41.0,-92.4,23.1,0.0,131.0,1
D003848,4.2,1173.0,1.25,25.0,0.49,-65.3,-49.9,24.0,48.0,-96.9,13.0,1.0,124.0,0
D003849,4.7,1259.0,1.08,29.5,0.49,-65.7,-50.1,25.9,48.0,-95.8,10.1,1.0,131.0,1
D003850,6.2,1060.0,1.11,21.0,0.63,-60.1,-50.8,,49.0,-97.2,9.1,0.0,108.0,0
D003851,4.6,1165.0,1.09,29.5,0.44,-66.4,-49.0,23.3,48.0,-96.0,10.8,0.0,139.0,1
D003852,3.1,1357.0,1.18,37.0,0.31,-60.0,-45.6,21.1,55.0,-94.7,15.2,1.0,131.0,0
D003853,4.3,1163.0,0.98,31.5,0.48,-65.1,-49.2,,45.0,,11.5,1.0,117.0,1
D003854,5.2,1152.0,1.07,28.0,0.5,-66.0,-50.4,22.8,,-96.6,,1.0,129.0,1
D003855,4.6,1188.0,1.05,33.5,0.4,-66.1,-50.7,23.4,44.0,-96.2,10.1,0.0,128.0,1
D003856,3.8,1351.0,1.02,20.5,0.52,-68.4,-47.9,24.7,35.0,-90.2,23.6,1.0,119.0,0
D003857,4.8,1204.0,1.05,30.5,0.6,-65.3,-49.8,23.9,40.0,-95.3,12.5,0.0,130.0,1
D003858,4.9,1149.0,0.97,27.0,0.49,-66.5,-50.5,23.3,42.0,-95.5,7.1,1.0,126.0,1
D003859,4.9,1137.0,1.4,20.5,0.54,-62.7,-50.4,24.7,60.0,-93.3,3.8,0.0,123.0,0
D003860,6.6,1146.0,1.4,29.5,0.51,-64.1,-53.1,26.7,60.0,-99.7,15.5,1.0,115.0,0
D003861,3.8,1112.0,0.93,34.0,0.6,-66.8,-49.5,29.1,51.0,-94.3,20.4,0.0,145.0,0
D003862,5.3,1227.0,1.01,30.0,0.5,-65.2,-47.6,25.1,48.0,-94.1,3.4,1.0,127.0,1
D003863,4.7,1171.0,1.08,27.5,0.5,-64.6,-50.9,23.4,51.0,-96.1,10.2,0.0,137.0,1
D003864,5.1,1199.0,1.04,30.0,0.49,-66.3,-49.4,22.8,44.0,-96.3,13.4,0.0,123.0,1
D003865,4.3,1192.0,1.21,28.5,0.49,-65.6,-50.8,22.5,45.0,-92.8,9.1,1.0,134.0,0
D003866,5.2,1163.0,1.06,34.0,0.51,-65.6,-48.9,24.0,40.0,-93.3,10.5,1.0,128.0,1
D003867,5.0,1144.0,1.17,28.0,0.42,-64.9,-51.6,22.8,46.0,-94.3,8.5,0.0,131.0,1
D003868,4.8,1152.0,1.16,31.5,0.45,-65.7,-51.6,23.8,55.0,-94.8,11.0,0.0,131.0,1
D003869,5.0,1109.0,0.98,29.5,0.58,-65.2,-51.0,25.2,42.0,-96.4,11.8,0.0,136.0,1
D003870,3.1,1255.0,0.83,32.5,0.7,-60.8,-47.5,20.3,43.0,-94.2,6.4,1.0,127.0,0
D003871,5.7,1222.0,1.12,30.0,0.47,-67.7,-49.5,24.1,44.0,-95.2,4.9,1.0,126.0,1
D003872,5.3,1149.0,1.04,29.0,0.47,-65.2,-50.1,23.4,46.0,-93.7,14.4,1.0,128.0,1
D003873,5.4,1129.0,,27.0,0.4,-64.0,-48.5,26.9,42.0,-96.3,4.6,0.0,123.0,0
D003874,5.0,1098.0,0.99,26.5,0.45,-66.0,-50.4,24.1,44.0,-94.6,4.3,1.0,142.0,1
D003875,6.0,1038.0,1.23,24.0,0.61,-69.7,-45.1,20.5,44.0,-94.1,6.1,1.0,137.0,1
D003876,6.2,1294.0,1.56,34.5,0.49,-62.9,-46.2,29.5,35.0,-95.6,13.8,1.0,135.0,0
D003877,6.8,1224.0,1.44,33.5,0.34,-66.1,-49.7,27.4,31.0,-97.1,22.5,0.0,150.0,1
D003878,5.0,1373.0,1.55,32.0,0.66,-61.6,-52.9,26.3,43.0,-99.2,7.2,1.0,101.0,0
D003879,5.5,1208.0,0.86,21.5,0.43,-60.0,-47.9,26.1,50.0,-91.1,6.0,1.0,121.0,1
D003880,4.8,1166.0,1.11,28.5,,-65.3,-51.1,21.4,48.0,-96.2,7.7,1.0,136.0,1
D003881,4.6,1153.0,1.06,30.5,0.47,-66.2,-50.0,26.6,45.0,-95.3,14.3,1.0,122.0,1
D003882,4.9,1210.0,1.15,30.0,0.51,-65.3,-49.1,23.8,44.0,-96.5,8.5,1.0,130.0,1
D003883,4.3,1111.0,1.1,30.0,0.54,-64.7,-51.3,24.4,48.0,-94.0,11.7,0.0,131.0,1
D003884,4.5,1216.0,1.25,23.0,0.68,-60.6,-47.8,24.5,49.0,-94.1,14.8,1.0,102.0,0
D003885,4.6,1225.0,1.04,29.0,0.44,-65.8,-51.1,24.6,39.0,-95.5,3.6,0.0,125.0,1
D003886,4.7,1236.0,1.18,29.0,0.4,-63.8,-48.9,23.1,51.0,-97.4,11.3,1.0,131.0,0
D003887,6.1,1027.0,1.01,33.5,0.47,-60.3,-51.5,20.2,40.0,-93.1,3.0,0.0,147.0,1
D003888,3.9,1317.0,1.03,40.0,0.48,-65.5,-46.3,25.3,49.0,-99.2,0.4,1.0,102.0,1
D003889,5.5,1150.0,1.08,30.0,0.39,-66.2,-50.3,24.5,42.0,-97.0,8.6,0.0,127.0,1
D003890,4.9,1184.0,1.23,32.0,0.43,-64.1,-50.2,25.1,48.0,-94.6,6.1,0.0,131.0,1
D003891,4.0,1118.0,0.94,37.0,0.52,-63.1,-46.8,25.7,39.0,-97.0,11.7,1.0,124.0,0
D003892,4.3,1342.0,0.9,31.0,0.6,-62.4,-45.3,29.8,38.0,-94.3,7.9,0.0,143.0,0
D003893,4.5,1152.0,1.05,34.5,0.51,-64.3,-49.4,25.6,40.0,-96.2,10.0,1.0,128.0,0
D003894,3.5,1321.0,1.07,37.5,0.51,-61.1,-49.4,22.3,49.0,-90.5,0.2,0.0,115.0,1
D003895,3.4,1014.0,1.05,30.0,0.45,-65.2,-47.6,21.1,35.0,-94.5,17.3,1.0,126.0,0
D003896,4.6,1234.0,1.12,31.5,0.48,-66.4,-50.3,24.0,41.0,-95.1,7.9,0.0,122.0,1
D003897,5.1,1227.0,1.0,31.0,0.43,-65.2,-50.5,22.5,49.0,-96.4,16.0,1.0,122.0,1
D003898,5.9,1131.0,1.49,38.0,0.3,-60.0,-52.2,29.6,35.0,-95.8,9.0,1.0,117.0,0
D003899,4.6,1192.0,1.18,27.0,0.48,-65.9,-50.9,24.3,43.0,-95.4,11.6,1.0,127.0,1
D003900,3.7,1196.0,1.39,23.5,0.64,-61.8,,27.9,46.0,-93.9,11.6,0.0,112.0,0
D003901,4.4,1157.0,1.14,29.0,0.43,-64.2,-49.8,22.3,44.0,-93.6,10.3,0.0,123.0,0
D003902,5.0,1173.0,1.1,29.0,0.52,-67.4,-48.4,25.3,53.0,-95.5,9.5,0.0,134.0,1
D003903,5.3,1175.0,1.04,33.0,0.58,-66.0,-50.3,25.2,46.0,,5.4,1.0,118.0,1
D003904,4.6,1185.0,1.06,29.0,0.51,-64.8,-48.4,25.2,41.0,-94.8,10.0,0.0,124.0,1
D003905,4.8,1172.0,1.06,29.5,0.47,-65.7,-49.6,22.7,48.0,-96.9,10.2,1.0,130.0,1
D003906,3.0,1162.0,1.27,36.5,0.55,-67.7,-51.4,22.4,51.0,-94.8,8.9,1.0,137.0,1
D003907,5.1,1161.0,1.08,30.5,0.49,-66.9,-50.0,23.3,44.0,-94.4,7.9,1.0,125.0,1
D003908,3.9,1158.0,1.02,27.5,0.43,-65.2,-49.4,23.0,48.0,-96.0,11.9,0.0,125.0,0
D003909,5.5,1137.0,1.18,30.0,0.47,-65.0,-50.0,24.6,45.0,-95.1,9.0,1.0,127.0,1
D003910,5.1,1114.0,1.14,26.5,0.47,-66.6,-50.3,24.5,39.0,-95.7,10.7,0.0,129.0,1
D003911,4.6,1180.0,1.2,29.0,0.49,-66.5,-49.7,23.5,38.0,-95.5,11.4,1.0,135.0,1
D003912,4.6,1157.0,0.88,28.5,0.52,-66.1,-49.9,25.9,45.0,-94.7,11.3,0.0,122.0,1
D003913,4.3,1119.0,1.58,21.0,0.43,-63.4,-49.9,28.3,37.0,-96.3,21.7,1.0,104.0,0
D003914,6.1,1229.0,1.4,35.5,0.66,-65.4,-54.6,27.0,46.0,-95.6,4.5,0.0,128.0,0
D003915,5.1,1179.0,1.16,27.0,0.5,-66.0,-48.7,23.4,43.0,-95.0,11.1,1.0,126.0,1
D003916,5.3,1096.0,0.95,37.0,0.51,-67.9,-45.7,29.8,41.0,-91.5,9.8,1.0,138.0,1
D003917,5.6,1019.0,1.26,37.5,0.42,-62.8,-53.3,22.8,34.0,-94.9,21.3,1.0,144.0,1
D003918,4.0,1129.0,1.18,31.0,0.51,-66.4,-48.7,21.9,49.0,-94.4,8.7,0.0,129.0,0
D003919,3.9,1140.0,1.26,26.0,0.43,-66.5,-48.9,24.2,46.0,-95.4,7.6,1.0,130.0,0
D003920,6.9,1216.0,1.09,36.5,0.34,-60.9,-46.5,20.2,31.0,-97.0,10.9,0.0,150.0,1
D003921,3.9,1206.0,1.16,26.5,0.45,-63.1,-49.1,24.2,39.0,-94.8,6.9,1.0,125.0,1
D003922,5.9,1345.0,1.07,39.0,0.56,-68.5,-46.3,21.8,33.0,,1.9,0.0,102.0,1
D003923,5.4,1207.0,1.39,29.5,0.41,-60.9,-50.2,23.7,53.0,-97.3,0.3,0.0,149.0,1
D003924,4.6,1190.0,1.08,30.0,0.54,-63.9,-49.9,23.6,42.0,-95.2,4.6,0.0,120.0,1
D003925,4.9,1178.0,1.1,29.0,0.48,-65.0,-50.0,23.4,45.0,-96.4,8.1,0.0,127.0,1
D003926,4.3,1147.0,1.08,30.5,0.48,-65.5,-48.9,25.1,47.0,-93.2,7.0,1.0,124.0,0
D003927,5.2,1157.0,0.99,31.0,0.45,-64.8,-50.5,23.9,47.0,-95.0,7.2,1.0,123.0,1
D003928,3.5,1058.0,1.29,27.0,0.52,-64.4,-48.2,21.4,35.0,-93.9,4.2,0.0,120.0,0
D003929,4.9,1184.0,1.13,30.0,0.47,-65.5,-48.4,23.8,43.0,-95.4,9.8,0.0,123.0,1
D003930,5.2,1169.0,1.18,29.5,0.48,-67.0,-50.4,22.7,47.0,-93.5,5.3,0.0,126.0,1
D003931,4.6,1177.0,1.09,33.0,0.48,-66.3,-49.8,24.4,38.0,-94.9,13.8,1.0,119.0,1
D003932,5.7,1308.0,0.82,20.0,0.66,-63.3,-46.1,23.1,60.0,-95.9,16.4,1.0,102.0,0
D003933,5.1,1176.0,1.19,30.0,0.49,-66.2,-51.2,24.5,41.0,-95.4,10.5,0.0,126.0,1
D003934,4.4,1187.0,1.13,25.5,0.42,-64.0,-49.7,24.7,47.0,-97.2,7.4,0.0,122.0,0
D003935,4.5,1169.0,1.21,30.0,0.46,-63.7,-49.5,23.5,42.0,-95.1,11.2,1.0,123.0,1
D003936,4.9,1269.0,1.02,,0.49,-63.7,-48.6,22.7,42.0,-95.4,7.7,1.0,132.0,1
D003937,4.8,1251.0,1.28,20.0,0.33,-63.0,-48.1,29.4,41.0,-97.4,17.3,0.0,110.0,0
D003938,5.1,1100.0,1.16,29.0,0.49,-66.0,-51.5,25.7,43.0,-96.7,12.8,1.0,122.0,0
D003939,6.8,1014.0,1.5,24.0,0.57,-67.4,-55.0,28.9,34.0,-93.0,17.5,1.0,126.0,1
D003940,,1374.0,1.58,33.5,0.59,-67.7,-54.8,23.8,31.0,-91.5,19.2,1.0,113.0,1
D003941,6.7,1055.0,0.95,39.0,0.45,-68.5,-51.7,28.2,,-93.7,3.1,1.0,130.0,1
D003942,4.1,1250.0,1.26,39.5,0.57,-68.9,-50.2,22.6,54.0,-95.5,19.5,1.0,148.0,1
D003943,4.7,1164.0,1.09,31.0,0.47,-66.7,-50.2,24.0,39.0,-96.6,7.6,0.0,127.0,1
D003944,6.9,1094.0,1.2,28.0,0.52,-68.1,-47.2,20.6,57.0,-91.3,7.3,1.0,114.0,1
D003945,5.1,1212.0,1.15,32.0,0.52,-65.5,-50.6,22.9,45.0,-94.3,10.6,1.0,120.0,1
D003946,3.5,1001.0,1.19,24.0,0.56,-65.8,-47.9,23.4,49.0,-96.4,3.6,0.0,119.0,0
D003947,5.0,1176.0,1.04,30.0,0.45,-65.9,-52.5,24.2,46.0,-95.0,9.8,0.0,128.0,1
D003948,4.6,1216.0,1.16,33.0,0.47,-65.4,-50.0,24.0,45.0,-93.9,10.0,0.0,124.0,1
D003949,4.3,1200.0,,28.5,0.51,-66.5,-48.9,23.0,48.0,-95.1,10.5,0.0,127.0,1
D003950,4.2,1203.0,0.9,23.5,0.48,-66.5,-49.3,24.0,45.0,-94.6,8.4,0.0,129.0,1
D003951,4.3,1145.0,1.08,30.0,0.5,-65.5,-50.5,25.5,41.0,-94.3,6.6,1.0,121.0,1
D003952,3.2,1346.0,1.1,28.5,0.31,-62.3,-50.4,22.0,32.0,-94.4,17.8,1.0,122.0,0
D003953,4.9,1185.0,1.0,31.5,0.41,-65.0,-50.9,24.7,40.0,-94.3,10.3,1.0,135.0,1
D003954,4.8,1123.0,1.09,30.5,,-64.2,-50.2,24.4,49.0,-95.5,10.4,1.0,124.0,1
D003955,,1328.0,0.93,24.5,0.37,-63.3,-48.2,29.8,32.0,-92.5,5.7,0.0,105.0,0
D003956,5.4,1228.0,1.15,30.5,0.41,-66.4,-48.7,21.7,43.0,-94.1,7.6,0.0,132.0,1
D003957,4.9,1223.0,1.3,30.5,0.45,-65.1,-48.2,21.9,39.0,-94.6,11.7,1.0,128.0,1
D003958,5.4,1266.0,1.19,27.0,0.44,-65.1,-48.9,24.4,45.0,-96.0,13.8,1.0,129.0,0
D003959,5.1,1186.0,1.15,30.0,0.51,-63.2,-50.7,23.6,43.0,-95.0,5.3,1.0,137.0,1
D003960,4.0,1244.0,0.99,38.5,0.31,-60.5,-47.7,26.2,55.0,-90.5,2.7,0.0,123.0,0
D003961,,1111.0,1.17,29.5,,-65.5,-50.6,23.7,44.0,-95.2,6.1,1.0,135.0,1
D003962,,1212.0,1.02,32.0,0.56,-63.3,-50.4,21.8,42.0,-95.2,6.7,0.0,126.0,1
D003963,5.0,1238.0,1.11,25.5,0.44,-64.5,-50.1,22.8,45.0,-93.3,8.6,0.0,125.0,1
D003964,4.6,1175.0,1.14,28.5,0.52,-65.7,-47.9,24.3,47.0,-93.7,13.7,0.0,129.0,0
D003965,4.7,1198.0,1.13,27.5,0.46,-65.5,-49.9,24.7,45.0,-94.4,8.7,0.0,126.0,1
D003966,4.9,1156.0,1.07,30.0,0.51,-65.3,-50.3,23.1,42.0,-94.8,9.3,0.0,132.0,1
D003967,5.2,1188.0,1.04,28.5,0.5,-66.9,-50.7,23.9,44.0,-97.1,6.1,,120.0,1
