die_id,uv_time,uv_intensity,pin_speed,pin_pressure,pin_height,head_vacuum,pin_vacuum,temperature,humidity,vacuum_status,runtime_hours,tape_type,die_thickness,pickup_success
D003535,5.1,1188.0,1.1,29.0,0.39,-65.9,-50.2,24.6,40.0,-95.6,9.6,1.0,120.0,0
D003536,5.3,1053.0,0.8,37.5,0.3,-60.8,-45.9,24.2,37.0,-96.0,13.9,1.0,124.0,0
D003537,4.8,1136.0,1.28,29.0,0.44,-65.3,,25.6,41.0,-95.1,9.1,1.0,130.0,1
D003538,3.9,1325.0,0.83,34.5,0.58,-63.7,-49.1,22.2,44.0,,8.9,1.0,144.0,0
D003539,4.5,1271.0,0.96,30.0,0.51,-65.3,-51.1,25.1,46.0,-96.0,11.4,0.0,131.0,1
D003540,4.3,1142.0,1.09,25.0,0.44,-67.1,-49.6,24.7,41.0,-94.5,7.5,0.0,125.0,1
D003541,4.3,1164.0,0.98,29.0,0.47,-65.0,-49.8,23.1,46.0,-92.8,7.7,1.0,138.0,0
D003542,5.3,1204.0,1.21,27.0,0.4,-65.3,-50.6,24.5,47.0,-95.4,10.3,0.0,141.0,1
D003543,4.6,1153.0,1.15,29.0,0.4,-64.8,-49.2,25.2,46.0,-95.0,6.3,0.0,132.0,1
D003544,4.9,1182.0,1.13,30.0,0.43,-65.9,-49.6,21.9,44.0,-96.9,7.9,1.0,131.0,1
D003545,4.2,1291.0,0.83,37.5,0.4,-62.6,-45.8,26.3,57.0,-98.7,22.7,1.0,136.0,0
D003546,4.8,1165.0,1.11,30.5,0.45,-64.4,-50.3,23.8,46.0,-95.8,10.1,1.0,125.0,1
D003547,4.4,1110.0,1.12,28.0,0.53,-65.7,-49.3,23.0,43.0,-96.0,6.2,1.0,125.0,1
D003548,5.9,1199.0,1.08,26.5,0.47,-63.4,-50.8,25.0,40.0,-94.9,8.4,0.0,127.0,1
D003549,4.5,1162.0,1.08,27.5,0.45,-65.5,-51.9,22.5,44.0,-94.1,9.3,1.0,128.0,0
D003550,4.7,1156.0,1.06,27.0,0.44,-65.5,-49.9,22.8,43.0,-94.0,9.9,0.0,122.0,0
D003551,5.8,1239.0,1.46,23.5,0.38,-67.1,-49.0,27.4,53.0,-92.7,15.2,0.0,107.0,0
D003552,3.1,1001.0,1.3,36.0,0.41,-68.5,-54.9,20.4,58.0,-97.3,10.0,0.0,,1
D003553,4.9,1168.0,1.16,27.5,0.52,-65.8,-49.7,24.2,42.0,-96.2,10.5,0.0,134.0,1
D003554,5.5,1163.0,1.01,30.0,0.45,-65.1,-49.1,25.7,40.0,-96.2,11.9,1.0,131.0,1
D003555,4.0,1384.0,1.04,26.0,0.7,-62.4,-49.8,28.6,33.0,-91.6,11.9,0.0,112.0,0
D003556,4.0,1074.0,1.33,24.5,0.31,-63.9,-53.8,26.5,41.0,-90.0,4.5,1.0,147.0,0
D003557,4.7,1124.0,1.0,28.5,0.49,-65.3,-51.4,23.7,40.0,-95.4,10.8,0.0,135.0,1
D003558,5.5,1203.0,1.04,27.0,0.48,-62.9,-49.3,24.4,40.0,-94.2,5.7,1.0,128.0,1
D003559,4.5,1129.0,1.19,28.0,0.42,-64.9,-50.1,23.5,36.0,-95.8,9.9,0.0,124.0,1
D003560,3.3,1152.0,1.28,37.0,0.36,-67.7,-45.5,29.2,56.0,-96.4,1.2,1.0,149.0,0
D003561,,1023.0,1.1,34.0,0.4,-61.5,-47.2,27.4,31.0,-98.2,22.5,1.0,104.0,0
D003562,3.8,1318.0,1.17,22.0,0.65,-68.1,-51.5,20.9,37.0,-98.7,8.0,1.0,114.0,0
D003563,4.6,1206.0,1.06,27.0,0.4,-67.6,-49.7,25.0,38.0,-95.2,7.6,0.0,128.0,1
D003564,5.0,1203.0,1.08,28.5,0.51,-64.4,,23.6,42.0,-95.8,8.5,0.0,121.0,1
D003565,4.2,1095.0,1.07,25.5,0.58,-60.1,-54.9,27.0,59.0,-97.0,22.0,1.0,129.0,0
D003566,5.5,1201.0,,28.0,0.5,-63.9,-48.8,23.3,39.0,-95.7,10.0,1.0,127.0,1
D003567,3.7,1281.0,1.3,26.0,0.54,-66.5,-49.9,24.1,32.0,-98.7,3.9,0.0,108.0,1
D003568,5.3,1130.0,1.0,29.5,0.45,-66.7,-49.2,23.6,44.0,-96.1,7.8,1.0,123.0,1
D003569,3.6,1110.0,0.82,39.0,0.65,-68.3,-49.0,28.9,51.0,-99.3,18.1,0.0,132.0,0
D003570,5.2,1131.0,0.97,27.5,0.48,-64.7,-49.5,22.9,45.0,-95.8,8.3,0.0,136.0,1
D003571,4.1,1287.0,1.3,24.0,0.53,-66.4,-47.2,20.7,48.0,-97.5,21.6,1.0,128.0,0
D003572,4.6,1243.0,1.34,29.0,0.53,-64.0,-50.8,22.3,44.0,-94.6,8.6,0.0,128.0,1
D003573,4.3,1174.0,,27.5,0.38,-64.4,-49.8,25.9,45.0,-93.9,7.3,1.0,127.0,0
D003574,4.0,1123.0,1.44,28.5,0.64,-66.6,-52.5,28.9,38.0,-93.6,19.9,0.0,140.0,0
D003575,6.8,1010.0,1.28,27.0,0.46,-67.9,-45.6,28.1,58.0,-91.2,7.5,0.0,108.0,0
D003576,5.2,1252.0,1.06,31.5,0.55,-66.5,-49.9,25.4,,-95.7,6.4,1.0,115.0,1
D003577,4.5,1157.0,1.17,28.0,0.48,-66.1,-49.3,23.4,45.0,-94.4,6.4,0.0,129.0,1
D003578,4.7,1198.0,1.12,30.0,0.58,-63.9,-50.6,21.9,43.0,-96.8,9.6,1.0,127.0,1
D003579,5.9,1240.0,0.95,39.5,0.51,-64.8,-52.2,27.1,57.0,-95.3,23.5,1.0,114.0,0
D003580,4.6,1158.0,1.1,27.5,0.47,-64.6,-49.8,23.9,44.0,-94.5,9.0,1.0,134.0,0
D003581,4.7,1248.0,1.44,33.5,0.63,-60.3,-52.7,20.9,51.0,-90.0,19.5,0.0,123.0,0
D003582,5.2,1165.0,1.23,28.5,0.46,-65.4,-49.7,24.1,42.0,-95.3,11.3,1.0,120.0,0
D003583,4.3,1209.0,1.23,26.5,0.56,-65.7,-50.7,23.6,43.0,-95.7,10.7,0.0,124.0,1
D003584,4.7,1180.0,1.13,26.0,0.51,-65.1,-50.9,23.0,42.0,-92.8,8.7,1.0,120.0,0
D003585,5.4,1192.0,1.15,34.5,0.4,-66.9,-49.8,23.3,45.0,-95.6,11.5,1.0,124.0,1
D003586,6.0,1254.0,1.53,39.5,0.36,-66.3,-46.5,28.6,50.0,-92.9,3.7,1.0,127.0,0
D003587,4.2,1077.0,1.21,26.0,0.57,-68.4,-46.1,21.7,39.0,,22.2,0.0,115.0,0
D003588,5.5,1264.0,1.59,40.0,0.3,-66.3,-48.1,25.8,32.0,-99.5,20.7,1.0,113.0,0
D003589,4.6,1220.0,1.09,30.5,0.49,-66.4,-50.9,24.3,41.0,-95.6,9.0,1.0,118.0,1
D003590,5.6,1277.0,0.99,28.0,0.45,-66.4,-50.1,22.9,47.0,-94.3,14.5,1.0,130.0,1
D003591,3.7,1116.0,,33.0,0.64,-60.4,,25.4,46.0,-95.6,13.1,0.0,125.0,0
D003592,5.3,1200.0,1.09,30.5,0.5,-65.2,-50.4,23.9,46.0,-96.6,9.9,0.0,124.0,1
D003593,4.2,1234.0,1.0,33.0,0.46,-63.4,-49.4,24.5,43.0,-95.3,6.6,1.0,128.0,1
D003594,4.8,1178.0,1.07,30.5,0.53,-66.0,-46.9,25.4,43.0,-97.2,9.4,0.0,129.0,1
D003595,5.2,1177.0,1.21,29.5,0.49,-65.4,-49.7,23.7,42.0,-95.0,9.8,1.0,132.0,1
D003596,4.5,1377.0,1.38,22.5,0.33,-66.3,-46.7,23.9,38.0,-94.4,7.9,1.0,109.0,0
D003597,5.6,1212.0,1.13,29.0,0.49,,-48.4,21.9,45.0,-97.4,,0.0,127.0,1
D003598,5.3,1026.0,1.57,21.5,0.56,-69.0,-48.5,28.4,48.0,-98.6,4.7,0.0,115.0,0
D003599,4.7,1235.0,1.15,26.5,0.46,-65.8,-49.8,25.2,40.0,-95.4,8.5,0.0,130.0,1
D003600,4.9,1170.0,0.96,27.0,0.46,-66.7,-49.2,24.3,46.0,-96.5,,0.0,128.0,1
D003601,5.5,1296.0,1.1,37.0,0.5,-60.3,-53.4,21.6,50.0,-96.1,11.0,0.0,136.0,1
D003602,4.7,1306.0,1.32,36.5,0.59,-68.4,-48.8,26.1,32.0,,21.1,1.0,104.0,1
D003603,4.9,1212.0,1.17,33.0,0.51,-64.3,-50.3,22.1,47.0,-94.6,6.7,0.0,129.0,1
D003604,6.7,1157.0,1.38,29.0,0.61,-63.3,-50.4,28.3,57.0,-93.0,21.2,1.0,108.0,0
D003605,4.1,1113.0,1.11,27.5,0.4,-64.2,-51.2,23.8,43.0,-96.3,10.4,0.0,119.0,1
D003606,4.2,1200.0,1.14,32.0,0.5,-66.7,-50.4,23.9,46.0,-95.4,6.5,0.0,130.0,1
D003607,4.4,1222.0,1.14,25.0,0.5,-67.8,-50.2,23.3,41.0,-96.6,,0.0,134.0,1
D003608,3.9,1130.0,1.07,20.5,0.61,-62.9,,23.4,38.0,-98.5,0.5,1.0,109.0,0
D003609,6.8,1149.0,1.44,34.5,0.69,-63.5,-54.9,22.4,39.0,-92.1,17.2,0.0,109.0,0
D003610,4.2,1243.0,1.22,27.0,0.46,-66.5,-50.4,24.1,46.0,-95.7,6.0,0.0,137.0,1
D003611,4.8,1170.0,1.09,26.5,0.5,-64.8,-49.6,22.1,42.0,-97.3,7.1,0.0,141.0,1
D003612,4.3,1152.0,1.05,32.5,0.51,-65.9,-50.7,23.3,44.0,-95.0,11.2,1.0,130.0,1
D003613,4.9,1184.0,1.32,31.5,0.49,-66.8,-48.6,24.6,43.0,-96.9,8.3,1.0,132.0,1
D003614,6.1,1109.0,0.86,23.5,0.68,-68.6,-47.9,23.4,36.0,-96.0,6.3,1.0,113.0,1
D003615,5.1,1186.0,1.0,27.0,0.43,-64.7,-50.1,25.8,48.0,-94.7,9.0,1.0,135.0,1
D003616,4.0,1184.0,0.99,28.0,0.42,-66.4,-51.3,25.2,34.0,-93.3,9.1,0.0,132.0,1
D003617,5.1,1164.0,1.06,26.0,0.5,-65.5,-49.9,23.1,42.0,-93.5,5.4,1.0,128.0,1
D003618,4.6,1040.0,1.0,26.5,0.39,-63.1,-49.9,20.5,46.0,-90.5,18.0,1.0,109.0,0
D003619,6.2,1116.0,1.22,31.0,0.33,-68.2,-50.2,28.9,43.0,-90.3,5.7,1.0,108.0,0
D003620,4.0,1134.0,0.93,28.5,0.52,-66.0,-53.0,25.1,43.0,-97.0,7.6,1.0,134.0,1
D003621,5.6,1180.0,1.09,30.5,0.47,-65.3,-50.0,24.0,44.0,,8.7,1.0,132.0,1
D003622,,1209.0,0.87,22.0,0.56,-62.1,-53.7,28.1,30.0,-96.3,10.6,0.0,133.0,1
D003623,4.8,1210.0,0.9,29.0,0.52,-66.4,-49.2,24.8,38.0,-93.4,7.0,0.0,135.0,1
D003624,5.0,1153.0,1.13,29.0,0.56,-66.4,-48.9,23.3,40.0,-94.8,9.0,1.0,130.0,1
D003625,6.6,1322.0,1.52,34.5,0.38,-63.4,-54.3,28.3,50.0,-99.7,7.0,,134.0,1
D003626,5.6,1169.0,1.11,28.5,0.47,-66.8,-50.4,22.8,39.0,-95.6,14.6,1.0,128.0,1
D003627,5.4,1130.0,1.09,30.0,0.48,-66.7,-49.8,25.2,46.0,-96.8,7.1,0.0,135.0,1
D003628,5.7,1118.0,1.38,38.5,0.69,-69.3,-50.7,21.4,39.0,-97.1,10.6,1.0,114.0,1
D003629,4.9,1147.0,0.97,30.5,0.5,-66.3,-50.0,24.0,44.0,-95.5,10.2,1.0,134.0,1
D003630,4.3,1301.0,1.03,30.0,0.5,-64.9,-51.0,23.8,47.0,-95.4,6.1,0.0,126.0,1
D003631,5.0,1137.0,1.02,30.5,0.45,-64.8,-50.1,24.9,44.0,-95.5,5.5,0.0,132.0,1
D003632,6.5,1051.0,1.21,31.5,0.61,-69.2,-46.3,21.6,53.0,-97.6,13.7,0.0,108.0,1
D003633,5.0,1248.0,1.21,27.5,0.48,-64.4,-51.7,23.2,46.0,-94.3,8.1,1.0,130.0,1
D003634,4.3,1162.0,1.15,31.0,0.53,-66.9,-50.5,22.2,47.0,-94.8,6.4,1.0,121.0,1
D003635,4.6,1034.0,1.54,34.5,0.64,-69.8,-48.7,28.9,33.0,-98.6,4.5,1.0,111.0,0
D003636,4.9,1255.0,1.0,29.0,0.47,-66.1,-49.1,24.5,43.0,-97.0,9.9,0.0,130.0,1
D003637,4.0,1092.0,1.51,26.5,0.44,-61.0,-51.7,27.6,,-94.5,2.3,0.0,137.0,0
D003638,4.3,1108.0,1.11,29.5,0.5,-66.1,,23.2,50.0,,11.5,1.0,141.0,1
D003639,5.0,1155.0,0.93,27.5,0.48,-64.8,-49.5,26.1,47.0,-95.5,6.9,1.0,121.0,0
D003640,4.5,1162.0,1.1,27.0,0.47,-66.2,-48.5,24.1,48.0,-96.2,9.4,0.0,133.0,1
D003641,5.9,1319.0,1.53,31.0,0.55,-61.4,-50.6,27.1,37.0,,16.2,1.0,,1
D003642,4.9,1206.0,1.09,30.0,0.48,-65.6,-48.9,26.1,45.0,-94.8,17.5,0.0,125.0,0
D003643,5.1,1120.0,1.0,27.5,0.4,-65.8,-49.5,25.8,42.0,-94.6,7.1,1.0,126.0,1
D003644,4.9,1337.0,1.11,28.0,0.46,-64.3,-46.8,26.5,45.0,-92.4,20.8,1.0,145.0,0
D003645,4.1,1213.0,1.07,28.0,0.41,-65.2,-49.5,23.1,46.0,-95.3,6.2,0.0,121.0,0
D003646,6.7,1349.0,0.87,29.0,0.65,-68.8,-50.6,24.9,45.0,-96.8,11.8,0.0,129.0,1
D003647,6.5,1080.0,1.11,38.5,0.3,-65.1,-46.8,25.9,59.0,-97.3,6.5,0.0,150.0,0
D003648,4.4,1177.0,1.16,29.5,0.5,-64.7,-51.1,24.9,46.0,-96.5,8.1,1.0,133.0,1
D003649,4.5,1248.0,1.07,26.0,0.54,-64.5,-49.6,23.7,42.0,-95.3,11.0,0.0,141.0,1
D003650,5.0,1133.0,1.11,29.0,0.47,-65.1,-51.3,24.2,40.0,-95.5,7.2,0.0,113.0,1
D003651,5.0,1220.0,1.18,30.0,0.49,-65.8,-48.0,22.8,46.0,-95.8,10.3,0.0,133.0,1
D003652,4.9,1141.0,1.0,30.0,0.38,-60.6,-52.0,28.4,51.0,-95.6,20.4,1.0,144.0,0
D003653,5.4,1203.0,1.11,31.5,0.51,-64.3,-50.8,22.9,44.0,-94.6,10.7,0.0,123.0,1
D003654,4.7,1158.0,1.03,30.0,0.47,-65.4,-50.8,21.7,43.0,-97.6,11.2,0.0,128.0,1
D003655,6.4,1273.0,0.91,29.5,0.36,-63.1,-53.5,25.9,32.0,-92.2,20.9,0.0,109.0,1
D003656,5.5,1129.0,1.5,36.0,0.61,-62.6,-49.2,22.1,51.0,-92.6,7.2,0.0,112.0,0
D003657,5.2,1176.0,1.08,30.0,0.47,-65.2,-49.8,24.4,47.0,-95.2,6.8,1.0,137.0,1
D003658,4.9,1178.0,0.97,31.5,0.55,,-49.9,23.6,47.0,-94.5,13.4,0.0,133.0,1
D003659,4.6,,1.11,27.0,0.44,-67.7,-49.8,22.8,48.0,-96.9,7.7,1.0,124.0,1
D003660,4.4,1180.0,0.99,29.5,0.44,-64.3,-51.9,24.2,42.0,-95.2,8.2,0.0,131.0,1
D003661,4.6,1235.0,1.15,27.5,0.53,-64.5,-51.3,21.1,46.0,-96.3,5.2,0.0,132.0,1
D003662,4.3,1305.0,1.1,20.5,0.31,-69.1,-47.5,25.4,49.0,-95.6,9.9,1.0,148.0,0
D003663,4.7,1189.0,1.16,28.0,,-64.5,-50.0,24.4,39.0,-96.6,10.4,1.0,132.0,1
D003664,4.6,1204.0,1.17,30.5,0.52,-66.3,-48.4,26.4,45.0,-95.2,,1.0,131.0,1
D003665,,1250.0,0.9,36.5,0.41,-65.8,-46.2,24.1,32.0,-93.1,24.0,1.0,146.0,1
D003666,5.7,1240.0,0.95,28.5,0.46,-66.2,-50.0,24.0,48.0,-94.0,11.3,0.0,123.0,1
D003667,4.9,1169.0,1.19,28.0,0.51,-65.7,-49.7,24.9,47.0,-96.8,9.5,1.0,129.0,0
D003668,5.4,1142.0,1.19,,0.41,-66.1,-48.3,20.3,51.0,-93.0,1.3,0.0,109.0,1
D003669,4.8,1138.0,0.97,30.0,0.4,-65.2,-52.8,23.4,42.0,-95.8,7.9,0.0,133.0,1
D003670,4.3,1156.0,1.13,27.0,0.4,-65.0,-51.4,24.1,43.0,-94.1,7.1,1.0,123.0,0
D003671,4.4,1129.0,1.16,31.0,0.44,-64.4,-50.5,23.1,42.0,-96.2,13.1,1.0,128.0,1
D003672,6.8,1322.0,1.37,31.5,0.48,-64.0,-47.6,20.3,37.0,-95.0,17.8,1.0,126.0,0
D003673,4.0,1255.0,1.49,21.5,0.64,-66.2,-49.8,20.7,48.0,-91.7,23.1,0.0,120.0,0
D003674,4.8,1068.0,1.15,30.0,0.46,-64.0,-51.6,24.8,47.0,-96.5,8.9,1.0,124.0,1
D003675,4.2,1098.0,1.44,34.0,0.38,-63.4,-46.7,20.2,43.0,-90.6,16.3,0.0,138.0,0
D003676,5.3,1203.0,1.04,31.5,0.56,-64.5,-49.6,24.6,48.0,-94.7,7.1,0.0,133.0,1
D003677,4.4,1176.0,0.99,34.0,0.48,-64.5,-51.0,23.4,46.0,-95.5,10.8,1.0,118.0,1
D003678,6.5,1391.0,1.34,36.5,0.49,-63.5,-53.4,22.9,47.0,-95.6,7.8,0.0,117.0,1
D003679,4.9,1175.0,1.15,29.0,0.5,-66.3,-48.3,24.9,49.0,-94.1,10.1,1.0,127.0,1
D003680,4.8,1189.0,,27.5,0.4,-66.7,-49.5,25.3,40.0,-96.7,10.2,0.0,125.0,1
D003681,6.4,1307.0,1.21,22.0,0.4,-66.5,-53.4,20.3,55.0,-98.0,4.3,0.0,133.0,1
D003682,4.2,1137.0,1.07,32.0,0.5,-66.2,-49.4,23.6,47.0,-96.4,9.0,0.0,132.0,1
D003683,4.9,1186.0,1.19,29.5,0.45,-65.7,-51.4,24.0,45.0,-95.2,4.1,0.0,127.0,1
D003684,,1149.0,0.98,29.0,0.52,-65.2,-49.9,24.1,48.0,-97.5,15.2,1.0,126.0,0
D003685,4.4,1224.0,1.18,26.0,0.44,-65.1,-50.8,23.7,40.0,-96.0,,0.0,125.0,1
D003686,4.5,1147.0,1.11,27.5,0.45,-65.9,-50.5,24.6,45.0,-95.3,10.4,1.0,112.0,0
D003687,4.8,1223.0,1.11,28.5,0.47,-65.1,-51.8,25.1,42.0,-97.2,,0.0,128.0,1
D003688,4.6,1134.0,1.04,30.5,0.43,-65.4,-50.6,24.0,41.0,-96.3,8.2,1.0,131.0,1
D003689,4.5,1128.0,0.92,29.0,0.5,-64.9,-51.0,24.9,42.0,,6.1,0.0,130.0,1
D003690,4.5,1209.0,1.01,29.5,0.45,-65.3,-48.0,21.5,41.0,-94.3,9.5,1.0,118.0,0
D003691,5.4,1117.0,0.94,28.5,0.47,-66.3,-48.9,24.0,44.0,-95.5,13.6,1.0,124.0,1
D003692,5.0,1149.0,1.13,30.5,0.47,-66.8,-52.8,24.1,49.0,-95.2,7.7,1.0,140.0,1
D003693,4.5,1202.0,1.1,27.5,0.52,-63.9,-48.9,23.4,46.0,-94.9,3.2,1.0,131.0,0
D003694,4.7,1224.0,1.09,30.5,0.48,-65.5,-50.3,23.0,41.0,-95.8,11.3,1.0,122.0,1
D003695,3.2,1394.0,0.96,24.5,0.68,-66.7,-48.7,22.5,45.0,-91.9,9.5,1.0,104.0,0
D003696,4.7,1238.0,1.13,27.5,0.45,-65.0,-50.7,24.7,47.0,-93.3,14.0,1.0,124.0,0
D003697,4.2,1223.0,1.18,27.5,0.42,-66.6,-50.8,24.5,44.0,-96.7,10.1,1.0,131.0,1
D003698,4.5,1214.0,0.95,,0.41,-64.8,-49.6,24.0,41.0,-95.5,9.1,1.0,123.0,1
D003699,5.0,1152.0,1.13,27.0,0.54,-64.8,-49.9,23.3,43.0,-95.6,10.5,0.0,125.0,0
D003700,3.8,1181.0,1.37,34.5,0.5,-63.4,-49.1,23.9,51.0,-93.8,3.3,,110.0,0
D003701,5.3,1168.0,1.15,27.0,0.47,-66.8,-51.0,24.0,46.0,-95.3,10.1,1.0,124.0,1
D003702,4.3,1191.0,1.14,30.0,0.5,-64.5,-50.8,24.3,44.0,-95.2,6.0,1.0,132.0,1
D003703,4.0,1177.0,1.32,30.5,0.45,-64.8,-48.2,22.3,45.0,-95.6,7.5,0.0,123.0,0
D003704,4.5,1148.0,1.58,22.0,0.68,-67.0,-46.8,21.9,44.0,-97.6,14.1,1.0,149.0,0
D003705,6.3,1034.0,0.92,38.0,0.43,-65.2,-47.2,28.5,37.0,-92.2,12.4,1.0,135.0,1
D003706,5.0,1179.0,1.18,28.5,0.51,-67.6,-50.0,21.9,,-96.2,8.9,0.0,123.0,1
D003707,5.1,,1.17,29.0,0.53,-65.2,-51.3,23.9,45.0,-94.7,7.8,1.0,129.0,1
D003708,4.5,1159.0,1.11,28.5,0.44,-63.6,-50.3,,43.0,-96.7,10.3,0.0,128.0,1
D003709,5.1,1245.0,1.02,26.5,0.49,-66.4,-50.1,22.0,42.0,-97.0,7.4,1.0,126.0,1
D003710,5.6,1187.0,1.08,31.5,0.46,-66.4,-49.3,25.0,45.0,-94.8,9.4,1.0,127.0,1
D003711,4.8,1172.0,1.01,31.0,0.48,-66.3,-50.0,26.0,47.0,-96.0,7.1,,129.0,1
D003712,4.5,1233.0,1.15,31.0,0.47,-63.8,-50.4,24.7,50.0,-94.3,10.1,1.0,123.0,0
D003713,4.2,1210.0,1.15,30.0,0.47,-65.6,-50.5,24.0,45.0,-95.2,12.6,1.0,121.0,0
D003714,4.1,1135.0,1.01,30.0,0.52,-65.4,-50.7,24.3,45.0,-97.0,14.3,1.0,122.0,0
D003715,4.5,1141.0,1.12,30.5,0.53,-65.4,-49.3,25.1,40.0,-98.0,,0.0,124.0,1
D003716,5.5,1221.0,0.99,29.5,0.48,-66.2,-49.7,24.0,45.0,-95.3,10.2,0.0,125.0,1
D003717,3.1,1311.0,0.92,26.5,0.57,-61.3,-54.7,26.1,55.0,,20.6,,139.0,0
D003718,4.1,1220.0,1.14,28.0,0.48,-65.1,-50.4,25.1,45.0,-97.3,11.5,0.0,127.0,1
D003719,4.8,1221.0,1.1,26.0,0.46,-64.2,-51.6,24.2,42.0,-93.7,4.7,1.0,128.0,1
D003720,3.3,1357.0,0.83,36.5,,-67.4,-49.5,28.0,41.0,-94.7,6.0,1.0,141.0,0
D003721,4.6,1206.0,1.09,28.0,0.49,-65.2,-47.7,24.5,41.0,,11.0,0.0,119.0,1
D003722,5.3,1189.0,1.05,29.5,0.41,-65.2,-47.8,23.6,46.0,-96.0,9.6,1.0,125.0,1
D003723,4.8,1129.0,0.97,26.0,0.46,-64.4,-50.6,23.9,49.0,-95.5,,1.0,130.0,1
D003724,3.6,1156.0,1.17,20.5,0.51,-65.3,-50.1,29.7,56.0,-91.0,4.5,1.0,108.0,0
D003725,6.5,1348.0,1.38,29.0,0.67,-68.5,-53.2,21.3,30.0,-92.9,6.6,,149.0,1
D003726,5.1,1124.0,1.03,27.0,0.49,-66.3,-51.2,23.7,45.0,-96.1,9.1,0.0,132.0,1
D003727,5.0,1175.0,1.03,28.0,0.45,-66.3,-51.0,23.4,42.0,-95.4,7.1,1.0,129.0,1
D003728,4.9,1183.0,1.05,28.5,0.49,-65.4,-50.3,25.8,42.0,-95.3,9.0,1.0,120.0,1
D003729,6.8,1168.0,1.14,37.0,0.57,-63.9,-45.8,23.9,45.0,-97.9,19.7,1.0,131.0,1
D003730,5.3,1171.0,1.16,27.5,0.54,-65.8,-50.0,23.6,45.0,-95.6,6.7,1.0,131.0,1
D003731,5.1,1157.0,0.96,28.0,0.47,-66.4,-49.9,24.7,46.0,-95.7,8.2,0.0,127.0,1
D003732,4.9,1203.0,1.16,26.0,0.46,-65.7,-49.6,24.1,48.0,-95.4,10.4,0.0,132.0,1
D003733,4.8,1284.0,1.15,25.0,0.46,-64.3,-51.9,24.3,40.0,-97.0,8.7,1.0,122.0,1
D003734,5.1,1029.0,1.03,24.5,0.5,-65.0,-49.1,24.8,47.0,-94.6,5.6,1.0,129.0,1
D003735,4.6,1237.0,0.93,27.0,0.53,-64.5,-49.1,23.4,44.0,-95.2,6.9,1.0,140.0,1
D003736,4.8,1147.0,1.05,28.5,0.49,-64.7,-50.7,23.3,44.0,-95.1,3.7,1.0,136.0,1
D003737,4.6,1233.0,0.99,26.0,0.5,-61.0,-50.4,29.5,31.0,-98.0,11.4,0.0,144.0,0
D003738,5.0,1189.0,1.12,25.0,0.49,-65.3,-50.0,23.7,42.0,-96.2,8.2,1.0,125.0,1
D003739,4.4,1217.0,0.92,28.5,0.43,-67.1,-49.1,24.2,46.0,-96.4,9.6,0.0,117.0,1
D003740,5.4,1198.0,0.84,38.0,0.66,-68.9,,29.9,45.0,-99.0,10.9,1.0,150.0,1
D003741,3.5,1154.0,1.02,24.0,0.68,-66.6,-49.0,25.7,58.0,-98.8,19.4,0.0,133.0,0
D003742,4.9,1158.0,1.08,20.0,0.49,-65.7,-51.4,22.2,39.0,-94.4,2.5,1.0,101.0,0
D003743,5.4,1271.0,1.17,26.0,0.44,-66.9,-49.4,24.1,42.0,-95.2,14.4,1.0,125.0,1
D003744,5.1,1191.0,1.1,33.5,0.54,-64.8,-49.2,23.9,48.0,-96.1,10.3,0.0,120.0,1
D003745,5.3,1180.0,1.15,26.0,0.47,-65.7,-48.9,22.6,,-95.4,7.0,1.0,125.0,1
D003746,6.2,1158.0,0.99,30.5,0.54,-66.3,,24.4,46.0,-94.6,12.4,0.0,131.0,1
D003747,4.6,1207.0,1.11,30.0,0.5,-65.3,-50.0,23.9,41.0,-94.9,4.1,0.0,131.0,1
D003748,4.3,1181.0,1.19,27.5,0.52,-65.1,-50.3,23.6,40.0,-95.8,10.0,1.0,122.0,0
D003749,4.7,1178.0,1.02,34.5,0.63,-68.1,,26.4,53.0,-99.1,18.1,1.0,114.0,1
D003750,5.3,1233.0,1.09,27.0,0.46,-66.3,-50.9,23.8,37.0,-95.9,8.4,1.0,126.0,1
D003751,4.0,1362.0,1.27,39.0,0.39,-60.5,-48.7,28.9,54.0,,20.5,0.0,105.0,0
D003752,4.2,1222.0,1.11,30.5,0.44,-66.0,-50.5,22.9,42.0,-95.1,9.6,1.0,130.0,1
D003753,4.5,1149.0,1.18,29.5,0.41,-65.3,-50.1,23.2,45.0,-97.6,6.1,1.0,134.0,1
D003754,5.4,1189.0,1.14,30.5,0.48,-65.1,-51.0,23.1,43.0,-95.7,10.2,1.0,119.0,1
D003755,3.4,1055.0,1.2,21.5,0.47,-66.1,-49.2,24.5,,-90.7,23.0,0.0,148.0,0
D003756,4.3,1152.0,1.15,28.0,0.53,-66.4,-48.6,23.7,45.0,-95.6,11.4,0.0,127.0,1
D003757,4.9,1183.0,1.01,32.0,0.49,-65.6,-50.2,25.9,44.0,-95.8,7.5,0.0,130.0,1
D003758,5.2,1127.0,1.08,28.0,0.5,-65.0,-48.1,24.4,44.0,-94.0,2.5,1.0,122.0,1
D003759,4.5,1261.0,1.03,31.5,0.38,-60.8,-51.1,22.2,36.0,-98.1,17.5,0.0,124.0,0
D003760,4.4,1212.0,1.18,29.0,0.5,-64.2,-51.1,22.7,49.0,-96.0,8.9,1.0,137.0,1
D003761,4.7,1068.0,1.18,34.0,0.69,-65.5,-45.8,22.3,52.0,-98.4,21.0,0.0,149.0,0
